timestamp,edge_id,guard_relation,margin_channel,endpoint_status_combination,boundary_class,n_interior,endpoint_a_margin_pu,endpoint_b_margin_pu,endpoint_min_margin_pu,endpoint_max_margin_pu,s_e_pu,s_e_sign,predicted_midpoint_margin_pu,model_rmse_pu,failure_point_count,direct_angular_failure_count,cell_edge_failure_count,cap_role
2010-11-26 18:00:00,E0032,NONE,VMAX_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,10,0.05,0.05,0.05,0.05,0,ZERO,0.05,0,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0032,NONE,VMIN_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,10,5.79875200001911e-06,6.44345299993798e-06,5.79875200001911e-06,6.44345299993798e-06,0.00186827498407507,POSITIVE,0.000473189848518746,0.000200248714084785,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0033,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,10,6.44345299993798e-06,5.70394900001325e-06,5.70394900001325e-06,6.44345299993798e-06,2.54420249749024e-05,POSITIVE,1.24342072437012e-05,1.17406303172851e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0034,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,20,5.70394900001325e-06,3.84527999996997e-06,3.84527999996997e-06,5.70394900001325e-06,8.69220052395226e-05,POSITIVE,2.65051158098723e-05,7.22664355781508e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0035,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,20,3.84527999996997e-06,9.44934100000072e-06,3.84527999996997e-06,9.44934100000072e-06,7.78107177247115e-05,POSITIVE,2.60999899311632e-05,5.92740146061664e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0036,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,9,9.44934100000072e-06,1.06992999993061e-06,1.06992999993061e-06,9.44934100000072e-06,1.87803439328864e-05,POSITIVE,9.95472148318726e-06,7.15047864992287e-09,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0037,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,10,1.06992999993061e-06,8.61559699993908e-06,1.06992999993061e-06,8.61559699993908e-06,2.03846049551301e-05,POSITIVE,9.93891473871737e-06,7.67369303454958e-09,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0038,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,19,8.61559699993908e-06,4.33506099994929e-06,4.33506099994929e-06,8.61559699993908e-06,8.8603071396291e-05,POSITIVE,2.86260968490169e-05,6.88722777496118e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0039,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,19,4.33506099994929e-06,4.30030599996023e-06,4.30030599996023e-06,4.33506099994929e-06,0.000113472251274582,POSITIVE,3.26857463186003e-05,9.60632794449516e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0040,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,10,4.30030599996023e-06,2.82582999999725e-07,2.82582999999725e-07,4.30030599996023e-06,3.71155023158897e-05,POSITIVE,1.15703200789524e-05,1.69116024727561e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0041,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,11,2.82582999999725e-07,6.86611000000337e-06,2.82582999999725e-07,6.86611000000337e-06,4.66493855549357e-05,POSITIVE,1.52366928887355e-05,2.22147289951773e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0042,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,10,6.86611000000337e-06,4.90139300002301e-06,4.90139300002301e-06,6.86611000000337e-06,6.13791260467406e-05,POSITIVE,2.12285330116983e-05,3.4040904279674e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0043,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,9,4.90139300002301e-06,8.3220369999637e-06,4.90139300002301e-06,8.3220369999637e-06,8.45472268158766e-05,POSITIVE,2.77485217039625e-05,5.60710819248266e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0044,ADJACENT_TO_GUARD_LIMITED_EDGE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,10,8.3220369999637e-06,4.46611399995689e-06,4.46611399995689e-06,8.3220369999637e-06,0.000123249157886213,POSITIVE,3.72063649715135e-05,8.95275085876523e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0045,CROSSES_GUARD_LIMITED_RAY,VMAX_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,19,0.02024305318,4.56189999997747e-07,4.56189999997747e-07,0.02024305318,-0.000694440464033067,NEGATIVE,0.00994814456899173,1.72207225031179e-06,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0045,CROSSES_GUARD_LIMITED_RAY,VMIN_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,19,4.46611399995689e-06,0.030372160101,4.46611399995689e-06,0.030372160101,0.00129990689313605,POSITIVE,0.015513289830784,3.61279617784874e-06,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0046,ADJACENT_TO_GUARD_LIMITED_EDGE,VMAX_MARGIN,CONVEX-REFLEX,VMAX13,10,4.56189999997747e-07,6.25571000001379e-06,4.56189999997747e-07,6.25571000001379e-06,-0.000307278434574478,NEGATIVE,-7.34636586436137e-05,4.40282497706419e-07,13,9,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0047,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX13,9,6.25571000001379e-06,6.94171000015231e-06,6.25571000001379e-06,6.94171000015231e-06,-0.000144457682091633,NEGATIVE,-2.95157105228252e-05,1.43376578254199e-07,13,9,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0048,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX13,9,6.94171000015231e-06,5.47315000010151e-06,5.47315000010151e-06,6.94171000015231e-06,-8.17299728694908e-05,NEGATIVE,-1.42250632172458e-05,5.91674459859256e-08,13,9,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0049,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX13,9,5.47315000010151e-06,1.11654000001238e-06,1.11654000001238e-06,5.47315000010151e-06,-5.2053126492855e-05,NEGATIVE,-9.7184366231568e-06,2.93753906760236e-08,13,9,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0050,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX13,9,1.11654000001238e-06,7.59868000010933e-06,1.11654000001238e-06,7.59868000010933e-06,-3.62061473000343e-05,NEGATIVE,-4.69392682494772e-06,1.66538325138969e-08,10,7,3,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0051,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX13,10,7.59868000010933e-06,7.22631999994228e-06,7.22631999994228e-06,7.59868000010933e-06,-3.16047932996375e-05,NEGATIVE,-4.8869832488357e-07,1.32642719890417e-08,5,3,2,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-11-26 18:00:00,E0052,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX13,9,7.22631999994228e-06,3.11360000004868e-07,3.11360000004868e-07,7.22631999994228e-06,-1.72065563232926e-05,NEGATIVE,-5.32799080849576e-07,5.04835547841345e-09,7,5,2,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0000,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX13,5,1.21310000045227e-07,5.91550000006436e-06,1.21310000045227e-07,5.91550000006436e-06,-6.76906506767788e-06,NEGATIVE,1.32613873313532e-06,1.32358547368674e-09,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0001,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX13,14,5.91550000006436e-06,7.12026000004862e-06,5.91550000006436e-06,7.12026000004862e-06,-3.5682633040637e-05,NEGATIVE,-2.40277826010276e-06,1.49082803664939e-08,10,8,2,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0002,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX13,19,7.12026000004862e-06,5.51698999995409e-06,5.51698999995409e-06,7.12026000004862e-06,-5.80422850155484e-05,NEGATIVE,-8.19194625388575e-06,3.08102853382332e-08,19,15,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0003,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX13,19,5.51698999995409e-06,9.25798999995564e-06,5.51698999995409e-06,9.25798999995564e-06,-5.28977361593014e-05,NEGATIVE,-5.83694403987048e-06,2.61508995142739e-08,16,13,3,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0004,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX13,19,9.25798999995564e-06,2.17383000000737e-06,2.17383000000737e-06,9.25798999995564e-06,-5.51917529800564e-05,NEGATIVE,-8.08202824503259e-06,2.72972185956169e-08,20,16,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0005,NONE,VMAX_MARGIN,REFLEX-CONVEX,VMAX13,20,2.17383000000737e-06,6.92277000013952e-06,2.17383000000737e-06,6.92277000013952e-06,-6.60949379062559e-05,NEGATIVE,-1.19754344764905e-05,3.38884187472733e-08,21,17,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0006,NONE,VMAX_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,10,6.92277000013952e-06,4.7793299999821e-06,4.7793299999821e-06,6.92277000013952e-06,0.00111085330970205,POSITIVE,0.000283564377425573,0.000128013441684094,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0006,NONE,VMIN_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,10,0.099920257497,0.099887113356,0.099887113356,0.099920257497,4.80708990641058e-07,POSITIVE,0.0999038056037476,1.36560316105884e-10,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0007,NONE,VMAX_MARGIN,CONVEX-REFLEX,VMAX30,9,4.7793299999821e-06,3.88206000012659e-06,3.88206000012659e-06,4.7793299999821e-06,-1.17392472100643e-05,NEGATIVE,1.39588319753827e-06,3.54678889744093e-09,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0008,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX30,19,3.88206000012659e-06,2.83500000008985e-06,2.83500000008985e-06,3.88206000012659e-06,-4.36069829323974e-05,NEGATIVE,-7.54321573299113e-06,2.51978274214205e-08,21,17,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0009,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX30,19,2.83500000008985e-06,1.09872000009226e-06,1.09872000009226e-06,2.83500000008985e-06,-4.41364596521635e-05,NEGATIVE,-9.06725491294982e-06,2.62734721802183e-08,22,18,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0010,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX30,14,1.09872000009226e-06,2.29125999995361e-06,1.09872000009226e-06,2.29125999995361e-06,-2.7430068603163e-05,NEGATIVE,-5.16252715076781e-06,1.32179155276395e-08,17,13,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0011,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX30,5,2.29125999995361e-06,5.99881000007407e-06,2.29125999995361e-06,5.99881000007407e-06,-3.66196560036699e-06,NEGATIVE,3.22954359992209e-06,6.27636926033105e-10,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0012,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX30,19,5.99881000007407e-06,6.40804999996192e-06,5.99881000007407e-06,6.40804999996192e-06,-6.87357925620001e-05,NEGATIVE,-1.0980518140482e-05,5.37684625549676e-08,20,16,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0013,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX30,9,6.40804999996192e-06,4.66110999997049e-06,4.66110999997049e-06,6.40804999996192e-06,-2.38051538133208e-05,NEGATIVE,-4.16708453363995e-07,1.15030681512704e-08,3,2,1,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0014,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX30,9,4.66110999997049e-06,6.87047000003105e-06,4.66110999997049e-06,6.87047000003105e-06,-3.17117653645007e-05,NEGATIVE,-2.16215134112441e-06,1.80332855135484e-08,7,5,2,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0015,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX30,9,6.87047000003105e-06,1.04313999993444e-06,1.04313999993444e-06,6.87047000003105e-06,-4.51443411876531e-05,NEGATIVE,-7.32928029693053e-06,3.12189706630944e-08,12,8,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0016,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX30,9,1.04313999993444e-06,6.06229999999819e-06,1.04313999993444e-06,6.06229999999819e-06,-6.94837114558853e-05,NEGATIVE,-1.3818207864005e-05,6.12698242584381e-08,13,9,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0017,NONE,VMAX_MARGIN,REFLEX-REFLEX,VMAX30,9,6.06229999999819e-06,1.33008000013923e-06,1.33008000013923e-06,6.06229999999819e-06,-0.000119799400994209,NEGATIVE,-2.62536602484835e-05,1.43039861647326e-07,13,9,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0018,ADJACENT_TO_GUARD_LIMITED_EDGE,VMAX_MARGIN,REFLEX-CONVEX,VMAX30,9,1.33008000013923e-06,1.02137000013158e-06,1.02137000013158e-06,1.33008000013923e-06,-0.000243365882742536,NEGATIVE,-5.96657456854986e-05,4.32884341597177e-07,13,9,4,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0019,CROSSES_GUARD_LIMITED_RAY,VMAX_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,20,1.02137000013158e-06,0.0225778012,1.02137000013158e-06,0.0225778012,-0.000627973181380599,NEGATIVE,0.0111324179896549,1.11892336815514e-06,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0019,CROSSES_GUARD_LIMITED_RAY,VMIN_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,20,0.02464353192,6.59459399998674e-06,6.59459399998674e-06,0.02464353192,0.000855279913694206,POSITIVE,0.0125388832354235,1.81115191672498e-06,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0020,ADJACENT_TO_GUARD_LIMITED_EDGE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,10,6.59459399998674e-06,2.9090219999528e-06,2.9090219999528e-06,6.59459399998674e-06,0.000162258140572368,POSITIVE,4.53163431430618e-05,1.02821953019344e-07,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0021,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,11,2.9090219999528e-06,8.21992000021865e-07,8.21992000021865e-07,2.9090219999528e-06,0.000110348676221746,POSITIVE,2.94526760554238e-05,5.75477621109293e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0022,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,9,8.21992000021865e-07,8.6643050000168e-06,8.21992000021865e-07,8.6643050000168e-06,7.92354694260938e-05,POSITIVE,2.45520158565428e-05,4.00656479266502e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0023,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,9,8.6643050000168e-06,5.46940299994692e-06,5.46940299994692e-06,8.6643050000168e-06,5.94380755197899e-05,POSITIVE,2.19263728799293e-05,2.6963041650359e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0024,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,10,5.46940299994692e-06,7.0678710000216e-06,5.46940299994692e-06,7.0678710000216e-06,4.66394958095092e-05,POSITIVE,1.79285109523616e-05,1.82372244916287e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0025,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,10,7.0678710000216e-06,7.116606999924e-06,7.0678710000216e-06,7.116606999924e-06,3.79918197893028e-05,POSITIVE,1.65901939472985e-05,1.37423134249961e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0026,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,14,7.116606999924e-06,5.72659999975578e-07,5.72659999975578e-07,7.116606999924e-06,6.33362733277291e-05,POSITIVE,1.96787018318821e-05,3.07198514579175e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0027,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,5,5.72659999975578e-07,4.80506099997946e-06,5.72659999975578e-07,4.80506099997946e-06,8.96666174277004e-06,POSITIVE,4.93052593567003e-06,1.76845689602154e-09,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0028,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,19,4.80506099997946e-06,2.09135399997784e-06,2.09135399997784e-06,4.80506099997946e-06,9.70964278290044e-05,POSITIVE,2.77223144572297e-05,6.17978378872685e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0029,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,20,2.09135399997784e-06,2.405372000025e-06,2.09135399997784e-06,2.405372000025e-06,8.84795561656779e-05,POSITIVE,2.43682520414209e-05,5.41754620522782e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0030,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,20,2.405372000025e-06,5.06266699995539e-06,2.405372000025e-06,5.06266699995539e-06,9.03094577104284e-05,POSITIVE,2.63113839275973e-05,5.77069640305572e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0031,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,20,5.06266699995539e-06,2.70747999997489e-06,2.70747999997489e-06,5.06266699995539e-06,0.000103351151557811,POSITIVE,2.97228613894179e-05,7.31681553975054e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0032,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN18,21,2.70747999997489e-06,9.1957219999772e-06,2.70747999997489e-06,9.1957219999772e-06,0.000133395254238423,POSITIVE,3.93004145595818e-05,1.08434766604867e-07,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0033,NONE,VMAX_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,10,0.05,0.05,0.05,0.05,0,ZERO,0.05,0,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0033,NONE,VMIN_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,10,9.1957219999772e-06,4.80427600002553e-06,4.80427600002553e-06,9.1957219999772e-06,0.00413872120643655,POSITIVE,0.00104168030060914,0.000241653697441325,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0034,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,10,4.80427600002553e-06,2.49320199996461e-06,2.49320199996461e-06,4.80427600002553e-06,2.39584736509606e-05,POSITIVE,9.63835741273522e-06,1.08214966474899e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0035,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,20,2.49320199996461e-06,4.09394199996083e-06,2.49320199996461e-06,4.09394199996083e-06,8.20757053064262e-05,POSITIVE,2.38124983265693e-05,6.70194239507629e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0036,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,19,4.09394199996083e-06,4.17530200003124e-06,4.09394199996083e-06,4.17530200003124e-06,7.37283588157542e-05,POSITIVE,2.25667117039346e-05,5.66420977764576e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0037,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,19,4.17530200003124e-06,1.90874899996807e-06,1.90874899996807e-06,4.17530200003124e-06,7.44416897623206e-05,POSITIVE,2.16524479405798e-05,5.56060240690535e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0038,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,5,1.90874899996807e-06,4.25259899994312e-06,1.90874899996807e-06,4.25259899994312e-06,5.20732168752564e-06,POSITIVE,4.38250442183701e-06,9.76352064491777e-10,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0039,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,14,4.25259899994312e-06,1.25790999949693e-07,1.25790999949693e-07,4.25259899994312e-06,4.77698966059963e-05,POSITIVE,1.41316691514455e-05,2.76188999109281e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0040,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,20,1.25790999949693e-07,7.87284899994578e-06,1.25790999949693e-07,7.87284899994578e-06,0.000108607193386083,POSITIVE,3.11511183464685e-05,8.90282315709212e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0041,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,11,7.87284899994578e-06,7.29342999994387e-07,7.29342999994387e-07,7.87284899994578e-06,3.56772041911553e-05,POSITIVE,1.32203970477589e-05,1.54041320488364e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0042,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,9,7.29342999994387e-07,5.41442399992764e-06,7.29342999994387e-07,5.41442399992764e-06,4.49448280127197e-05,POSITIVE,1.43080905031409e-05,2.3570973113535e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0043,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,10,5.41442399992764e-06,1.00378000023049e-07,1.00378000023049e-07,5.41442399992764e-06,5.9319121717953e-05,POSITIVE,1.75871814294636e-05,3.28332160639981e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0044,NONE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,10,1.00378000023049e-07,5.33443099992592e-06,1.00378000023049e-07,5.33443099992592e-06,8.19004680463388e-05,POSITIVE,2.31925215115592e-05,5.16023513783283e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0045,ADJACENT_TO_GUARD_LIMITED_EDGE,VMIN_MARGIN,CONVEX-CONVEX,VMIN33,10,5.33443099992592e-06,9.10331499992534e-06,5.33443099992592e-06,9.10331499992534e-06,0.000119722104639105,POSITIVE,3.71493991597019e-05,8.74002906546995e-08,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0046,CROSSES_GUARD_LIMITED_RAY,VMAX_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,19,0.0254876483799999,5.49651000003593e-06,5.49651000003593e-06,0.0254876483799999,-0.000749050207617741,NEGATIVE,0.0125593098930955,1.42466091867999e-06,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
2010-12-21 11:30:00,E0046,CROSSES_GUARD_LIMITED_RAY,VMIN_MARGIN,CONVEX-CONVEX,CLASS_TRANSITION,19,9.10331499992534e-06,0.022812962488,9.10331499992534e-06,0.022812962488,0.000775274885986787,POSITIVE,0.0116048516229967,1.6391488400696e-06,0,0,0,GEOMETRY_BOUND_ONLY_NOT_PRIMARY_FALSIFICATION_PATH
