timestamp,edge_id,blocking_calibration_id,d_kw,p13_abs_kw,p30_abs_kw,original_limit_status,source_owner_cell_id,full_cell_location,containing_cell_ids,strict_interior_cell_ids,lies_in_at_least_one_valid_cell,lies_in_strict_interior_of_any_cell,owner_cell_classification,owner_cell_min_signed_facet_slack_kw,owner_cell_active_facet_ids,owner_cell_violated_facet_ids,geometry_tolerance_kw,materially_new_vs_prior_strict_interior_failure_zero
2011-11-14 17:30:00,E0019,CAL_016050,0.5,-1524.81905517904,3998.00500910941,PASS,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.0541590208302567,,16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,1,-1524.3609479272,3997.80466504084,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.108318043850981,,16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,2,-1523.44473342352,3997.40397690369,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.216636089883314,,16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,4,-1521.61230441616,3996.60260062941,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.433272181965584,,16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,8,-1517.94744640144,3994.99984808084,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.866544366121154,,16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,16,-1510.61773037201,3991.79434298369,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.73308873441903,,16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,32,-1495.95829831313,3985.3833327894,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-3.46617747103311,,16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,64,-1466.63943419538,3972.56131240083,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-6.93235494426522,,16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,128,-1408.00170595989,3946.91727162368,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-13.8647098907156,,16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,256,-1290.7262494889,3895.62919006938,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-27.7294197836214,,16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,512,-1056.17533654692,3793.05302696077,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-55.4588395694241,,16:F0;16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,1024,-587.073510662955,3587.90070074356,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-303.028343453467,,16:F0;16:F1,1e-07,false
2011-11-14 17:30:00,E0019,CAL_016050,2048,351.130141104969,3177.59604830914,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-907.225439260857,,16:F0;16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,0.5,-2095.52234508596,3178.56878984556,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.115144631372816,,16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,1,-2095.04424191157,3178.42244315228,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.230289263923213,,16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,2,-2094.08803556277,3178.12974976574,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.46057852905234,,16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,4,-2092.17562286519,3177.54436299265,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-0.921157059290972,,16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,8,-2088.35079747002,3176.37358944646,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-1.84231411976464,,16:F1,1e-07,false
2011-12-15 05:30:00,E0019,CAL_017538,16,-2080.70114667967,3174.03204235409,FAIL,16,OUTSIDE_CELL,,,false,false,OUTSIDE_CELL,-3.68462824072647,,16:F1,1e-07,false
