selection_index,timestamp,level,angle_deg,parent_start_angle_deg,parent_end_angle_deg,adaptive_triggers,status,no_reentry_statement,official_boundary_r,binding_mechanism,binding_bus,safe_r,safe_p13_abs_kw,safe_p30_abs_kw,safe_vmin_pu,safe_vmin_bus,safe_vmax_pu,safe_vmax_bus,safe_solver_status,violating_r,violating_p13_abs_kw,violating_p30_abs_kw,violating_vmin_pu,violating_vmin_bus,violating_vmax_pu,violating_vmax_bus,violating_solver_status,sweep_point_count,refinement_steps,unresolved_point_count,bracket_width_kw
24,2012-08-05 23:30:00,BASE,20,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.92265625,BINDING_VMAX,13,0.92265625,1348.71611363,666.599674156,0.999343415221,22,1.04999605811,13,CONVERGED_FEASIBLE,0.9228515625,1349.00705758,666.75149987,0.999343641256,22,1.05000938926,13,CONVERGED_INFEASIBLE,41,8,0,0.328175916043
24,2012-08-05 23:30:00,BASE,30,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9267578125,BINDING_VMAX,13,0.9267578125,1246.59934031,1002.54837036,0.999470402929,22,1.04999901079,13,CONVERGED_FEASIBLE,0.92685546875,1246.73340801,1002.65934753,0.999470527697,22,1.05000564799,13,CONVERGED_INFEASIBLE,41,9,0,0.174040457538
24,2012-08-05 23:30:00,BASE,40,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.96171875,BINDING_VMAX,13,0.96171875,1142.16964087,1354.38426883,0.999600253653,22,1.04999406108,13,CONVERGED_FEASIBLE,0.9619140625,1142.40682056,1354.66960784,0.999600517462,22,1.0500068341,13,CONVERGED_INFEASIBLE,41,8,0,0.371042519676
24,2012-08-05 23:30:00,BASE,50,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0341796875,BINDING_VMAX,13,1.0341796875,1028.09393219,1749.95979848,0.999742806369,22,1.04999631198,13,CONVERGED_FEASIBLE,1.034375,1028.29294958,1750.29985227,0.999743074684,22,1.05000815164,13,CONVERGED_INFEASIBLE,41,8,0,0.394010783335
24,2012-08-05 23:30:00,BASE,60,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.98525390625,BINDING_VMAX,30,0.98525390625,755.226055145,1888.66342966,0.999674028017,22,1.04999448342,30,CONVERGED_FEASIBLE,0.9853515625,755.303459167,1888.85564776,0.999674162989,22,1.05000069328,30,CONVERGED_INFEASIBLE,41,9,0,0.207217714826
24,2012-08-05 23:30:00,BASE,70,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9603515625,BINDING_VMAX,30,0.9603515625,494.982290507,2000.44117719,0.999594752836,22,1.0499923376,30,CONVERGED_FEASIBLE,0.960546875,495.088185446,2000.85831491,0.999595015354,22,1.05000508614,30,CONVERGED_INFEASIBLE,41,8,0,0.430369163534
24,2012-08-05 23:30:00,BASE,80,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9666015625,BINDING_VMAX,30,0.9666015625,240.376245291,2112.90320386,0.999515260706,22,1.04999064695,30,CONVERGED_FEASIBLE,0.966796875,240.43000956,2113.34036859,0.999515506504,22,1.05000330415,30,CONVERGED_INFEASIBLE,41,8,0,0.440458386126
24,2012-08-05 23:30:00,BASE,90,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0052734375,BINDING_VMAX,30,1.0052734375,-25.703125,2234.17303467,0.999430154478,22,1.04999632895,30,CONVERGED_FEASIBLE,1.00546875,-25.703125,2234.61694336,0.999430374629,22,1.05000847383,30,CONVERGED_INFEASIBLE,41,8,0,0.443908691406
24,2012-08-05 23:30:00,BASE,100,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0833984375,BINDING_VMAX,30,1.0833984375,-323.933528516,2374.32770698,0.998009735756,18,1.04999536156,30,CONVERGED_FEASIBLE,1.08359375,-323.987292786,2374.7648717,0.998012423003,18,1.0500065806,30,CONVERGED_INFEASIBLE,41,8,0,0.440458386127
24,2012-08-05 23:30:00,BASE,110,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.218359375,BINDING_VMAX,30,1.218359375,-686.275755045,2551.48010745,0.983210017845,18,1.04999269646,30,CONVERGED_FEASIBLE,1.2185546875,-686.381649984,2551.89724517,0.983209944774,18,1.0500025856,30,CONVERGED_INFEASIBLE,41,8,0,0.430369163534
24,2012-08-05 23:30:00,BASE,120,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.450390625,BINDING_VMAX,30,1.450390625,-1175.30766296,2804.19824881,0.962282051491,18,1.0499957977,30,CONVERGED_FEASIBLE,1.4505859375,-1175.46247101,2804.58268502,0.962278896885,18,1.05000394857,30,CONVERGED_INFEASIBLE,41,8,0,0.414435429652
24,2012-08-05 23:30:00,BASE,130,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.8921875,BINDING_VMAX,30,1.8921875,-1953.7835575,3243.81608171,0.926272400387,18,1.04999663096,30,CONVERGED_FEASIBLE,1.892578125,-1954.18159227,3244.49618929,0.926258571821,18,1.0500084566,30,CONVERGED_INFEASIBLE,41,7,0,0.788021566669
24,2012-08-05 23:30:00,BASE,140,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.8498046875,BINDING_VMIN,18,1.8498046875,-2272.03191573,2651.82073215,0.900002150514,18,1.02846530965,30,CONVERGED_FEASIBLE,1.85,-2272.26909542,2652.10607116,0.899991729144,18,1.02846917057,30,CONVERGED_INFEASIBLE,41,8,0,0.371042519676
24,2012-08-05 23:30:00,BASE,150,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.4578125,BINDING_VMIN,18,1.4578125,-2027.0657385,1606.04223633,0.900002517796,18,1.00247655902,30,CONVERGED_FEASIBLE,1.45791015625,-2027.1998062,1606.1532135,0.899996168959,18,1.00247752614,30,CONVERGED_INFEASIBLE,41,9,0,0.174040457538
24,2012-08-05 23:30:00,BASE,160,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.225390625,BINDING_VMIN,18,1.225390625,-1851.0854923,901.929531256,0.90000650717,18,1,1,CONVERGED_FEASIBLE,1.2255859375,-1851.37643626,902.081356971,0.899991743647,18,1,1,CONVERGED_INFEASIBLE,41,8,0,0.328175916042
24,2012-08-05 23:30:00,BASE,170,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.08095703125,BINDING_VMIN,18,1.08095703125,-1713.24038646,375.996039991,0.900002711323,18,1,1,CONVERGED_FEASIBLE,1.0810546875,-1713.39284262,376.034581959,0.899994458639,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.15725255076
24,2012-08-05 23:30:00,BASE,180,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.99111328125,BINDING_VMIN,18,0.99111328125,-1596.84996796,-50.625,0.900003606495,18,1,1,CONVERGED_FEASIBLE,0.9912109375,-1597.004776,-50.625,0.899994684692,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.154808044433
24,2012-08-05 23:30:00,BASE,190,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.93935546875,BINDING_VMIN,18,0.93935546875,-1492.178951,-421.360186889,0.900002446406,18,1,1,CONVERGED_FEASIBLE,0.939453125,-1492.33140716,-421.398728857,0.899993084288,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.15725255076
24,2012-08-05 23:30:00,BASE,200,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9173828125,BINDING_VMIN,18,0.9173828125,-1392.26687687,-763.750379871,0.900005446001,18,1,1,CONVERGED_FEASIBLE,0.91748046875,-1392.41234884,-763.826292728,0.899995888466,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.164087958021
24,2012-08-05 23:30:00,BASE,210,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9220703125,BINDING_VMIN,18,0.9220703125,-1291.57034075,-1098.47146606,0.900000019688,18,1,1,CONVERGED_FEASIBLE,0.92216796875,-1291.70440845,-1098.58244324,0.899990516382,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.174040457538
24,2012-08-05 23:30:00,BASE,220,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9537109375,BINDING_VMIN,18,0.9537109375,-1183.85152381,-1443.93536956,0.900008281722,18,1,1,CONVERGED_FEASIBLE,0.95380859375,-1183.97011365,-1444.07803906,0.899999076648,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.185521259838
24,2012-08-05 23:30:00,BASE,230,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0169921875,BINDING_VMIN,18,1.0169921875,-1061.98665225,-1821.28506528,0.900002235007,18,1,1,CONVERGED_FEASIBLE,1.01708984375,-1062.08616095,-1821.45509218,0.89999355254,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.197005391668
24,2012-08-05 23:30:00,BASE,240,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.98115234375,BINDING_VMIN,33,0.98115234375,-803.381336212,-1981.84026938,0.900001421897,33,1,1,CONVERGED_FEASIBLE,0.98125,-803.458740234,-1982.03248748,0.899992367724,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.207217714826
24,2012-08-05 23:30:00,BASE,250,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9576171875,BINDING_VMIN,33,0.9576171875,-544.90601136,-2095.85124909,0.900002783528,33,1,1,CONVERGED_FEASIBLE,0.95771484375,-544.958958829,-2096.05981795,0.89999351401,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.215184581767
24,2012-08-05 23:30:00,BASE,260,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.962109375,BINDING_VMIN,33,0.962109375,-290.54591709,-2204.09841528,0.900005949514,33,1,1,CONVERGED_FEASIBLE,0.96220703125,-290.572799225,-2204.31699764,0.899996712123,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.220229193063
24,2012-08-05 23:30:00,BASE,270,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.9955078125,BINDING_VMIN,33,0.9955078125,-25.703125,-2313.2276001,0.900000153487,33,1,1,CONVERGED_FEASIBLE,0.99560546875,-25.703125,-2313.44955444,0.899991197475,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.221954345703
24,2012-08-05 23:30:00,BASE,280,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0626953125,BINDING_VMIN,33,1.0626953125,266.828265938,-2429.23824656,0.900007869825,33,1,1,CONVERGED_FEASIBLE,1.062890625,266.882030208,-2429.67541128,0.899991003261,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.440458386127
24,2012-08-05 23:30:00,BASE,290,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.175390625,BINDING_VMIN,33,1.175390625,611.572618445,-2560.95980869,0.900008905913,33,1,1,CONVERGED_FEASIBLE,1.1755859375,611.678513384,-2561.37694641,0.899993529843,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.430369163534
24,2012-08-05 23:30:00,BASE,300,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.356640625,BINDING_VMIN,33,1.356640625,1049.59355164,-2720.91887103,0.900009695307,33,1,1,CONVERGED_FEASIBLE,1.3568359375,1049.74835968,-2721.30330723,0.899996196861,33,1,1,CONVERGED_INFEASIBLE,41,8,0,0.414435429652
24,2012-08-05 23:30:00,BASE,310,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.6546875,BINDING_VMIN,33,1.6546875,1660.37216651,-2931.56067757,0.900008891093,33,1.01111621523,13,CONVERGED_FEASIBLE,1.6548828125,1660.5711839,-2931.90073135,0.899997575179,33,1.01111856201,13,CONVERGED_INFEASIBLE,41,8,0,0.394010783335
24,2012-08-05 23:30:00,BASE,320,NaN,NaN,BASE_PREREGISTERED,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,NaN,RAY_UNBOUNDED_WITHIN_GUARD,,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,41,0,0,NaN
24,2012-08-05 23:30:00,BASE,330,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.651953125,BINDING_VMAX,13,1.651953125,2242.18607449,-1927.91485596,0.946384161396,33,1.04999607967,13,CONVERGED_FEASIBLE,1.65234375,2242.72234529,-1928.35876465,0.946374449428,33,1.05000994094,13,CONVERGED_INFEASIBLE,41,7,0,0.696161830153
24,2012-08-05 23:30:00,BASE,340,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.3078125,BINDING_VMAX,13,1.3078125,1922.45759088,-1067.24998267,0.972742426101,33,1.04999336197,13,CONVERGED_FEASIBLE,1.3080078125,1922.74853484,-1067.40180839,0.972740738682,33,1.05000248899,13,CONVERGED_INFEASIBLE,41,8,0,0.328175916043
24,2012-08-05 23:30:00,BASE,350,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1201171875,BINDING_VMAX,13,1.1201171875,1722.96905758,-492.701369021,0.989363209333,33,1.04999593214,13,CONVERGED_FEASIBLE,1.1203125,1723.2739699,-492.778452957,0.989364293848,33,1.05000676497,13,CONVERGED_INFEASIBLE,41,8,0,0.31450510152
25,2010-07-02 18:00:00,BASE,0,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.76689453125,BINDING_VMAX,13,0.76689453125,2054.24277496,1134.53125,0.990362113396,25,1.0499951922,13,CONVERGED_FEASIBLE,0.7669921875,2054.39927673,1134.53125,0.990362598077,25,1.05000122854,13,CONVERGED_INFEASIBLE,41,9,0,0.15650177002
25,2010-07-02 18:00:00,BASE,10,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.7216796875,BINDING_VMAX,13,0.7216796875,1964.21189135,1424.23205853,0.991066897876,25,1.04999296889,13,CONVERGED_FEASIBLE,0.721875,1964.52013967,1424.31046199,0.99106811666,25,1.05000583672,13,CONVERGED_INFEASIBLE,41,8,0,0.318063084919
25,2010-07-02 18:00:00,BASE,20,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.702734375,BINDING_VMAX,13,0.702734375,1883.50374144,1690.15126031,0.991702086242,25,1.04999761737,13,CONVERGED_FEASIBLE,0.70283203125,1883.650805,1690.22847265,0.991702797026,25,1.05000423461,13,CONVERGED_INFEASIBLE,41,9,0,0.166100680059
25,2010-07-02 18:00:00,BASE,30,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.7064453125,BINDING_VMAX,13,0.7064453125,1805.69101003,1951.08268738,0.992313804907,25,1.04999500106,13,CONVERGED_FEASIBLE,0.706640625,1805.96207904,1951.30844116,0.992315377684,25,1.05000816728,13,CONVERGED_INFEASIBLE,41,8,0,0.352765053724
25,2010-07-02 18:00:00,BASE,40,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.73359375,BINDING_VMAX,13,0.73359375,1725.8278572,2224.61060565,0.992944136459,25,1.04999648262,13,CONVERGED_FEASIBLE,0.7337890625,1726.06763182,2224.90082912,0.992945804515,25,1.05000914871,13,CONVERGED_INFEASIBLE,41,8,0,0.376459204305
25,2010-07-02 18:00:00,BASE,50,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.78896484375,BINDING_VMAX,13,0.78896484375,1637.96075879,2531.69276219,0.99363834156,25,1.04999524798,13,CONVERGED_FEASIBLE,0.7890625,1638.06135619,2531.86569962,0.993639193522,25,1.05000112151,13,CONVERGED_INFEASIBLE,41,9,0,0.200067968362
25,2010-07-02 18:00:00,BASE,60,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.8208984375,BINDING_VMAX,30,0.8208984375,1483.01131439,2777.97580271,0.993917064449,25,1.04999810049,30,CONVERGED_FEASIBLE,0.82099609375,1483.08956528,2778.17131123,0.993917911528,25,1.05000426036,30,CONVERGED_INFEASIBLE,41,9,0,0.210586750078
25,2010-07-02 18:00:00,BASE,70,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.7990234375,BINDING_VMAX,30,0.7990234375,1263.19030742,2870.25389891,0.993503405779,25,1.04999787144,30,CONVERGED_FEASIBLE,0.79912109375,1263.24383418,2870.46603808,0.993504229639,25,1.05000420213,30,CONVERGED_INFEASIBLE,41,9,0,0.218787886261
25,2010-07-02 18:00:00,BASE,80,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.8029296875,BINDING_VMAX,30,0.8029296875,1048.6774792,2962.47981053,0.993091670209,25,1.04999987547,30,CONVERGED_FEASIBLE,0.80302734375,1048.70465544,2962.70213461,0.993092442391,25,1.05000617131,30,CONVERGED_INFEASIBLE,41,9,0,0.223978890956
25,2010-07-02 18:00:00,BASE,90,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.833203125,BINDING_VMAX,30,0.833203125,825.234375,3060.66253662,0.992653091637,25,1.04999692149,30,CONVERGED_FEASIBLE,0.8333984375,825.234375,3061.11404419,0.992654478345,25,1.05000903228,30,CONVERGED_INFEASIBLE,41,8,0,0.451507568359
25,2010-07-02 18:00:00,BASE,100,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,0.8955078125,BINDING_VMAX,30,0.8955078125,576.028188492,3173.24303547,0.992152909638,25,1.04999783721,30,CONVERGED_FEASIBLE,0.895703125,575.973835998,3173.68768362,0.992154087673,25,1.05000906466,30,CONVERGED_INFEASIBLE,41,8,0,0.447957781911
25,2010-07-02 18:00:00,BASE,110,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.0029296875,BINDING_VMAX,30,1.0029296875,275.514572263,3313.20047566,0.99153219782,25,1.04999486599,30,CONVERGED_FEASIBLE,1.003125,275.407518747,3313.62475399,0.991533119274,25,1.05000482205,30,CONVERGED_INFEASIBLE,41,8,0,0.437575772523
25,2010-07-02 18:00:00,BASE,120,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1853515625,BINDING_VMAX,30,1.1853515625,-124.574867249,3507.61356987,0.980784088052,18,1.04999345553,30,CONVERGED_FEASIBLE,1.185546875,-124.731369019,3508.00458689,0.980781260384,18,1.050001762,30,CONVERGED_INFEASIBLE,41,8,0,0.421173500156
25,2010-07-02 18:00:00,BASE,130,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.520703125,BINDING_VMAX,30,1.520703125,-741.268316973,3827.5129393,0.954574077858,18,1.04999469618,30,CONVERGED_FEASIBLE,1.52109375,-741.670706568,3828.20468902,0.954561936622,18,1.05000718992,30,CONVERGED_INFEASIBLE,41,7,0,0.800271873446
25,2010-07-02 18:00:00,BASE,140,NaN,NaN,BASE_PREREGISTERED,RAY_UNBOUNDED_WITHIN_GUARD,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,NaN,RAY_UNBOUNDED_WITHIN_GUARD,,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,NaN,NaN,,NaN,,,41,0,0,NaN
25,2010-07-02 18:00:00,BASE,150,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.7427734375,BINDING_VMIN,18,1.7427734375,-1593.51446501,3148.93226624,0.900008495879,18,1.01838154961,30,CONVERGED_FEASIBLE,1.74296875,-1593.78553403,3149.15802002,0.899995711796,18,1.01838331607,30,CONVERGED_INFEASIBLE,41,8,0,0.352765053724
25,2010-07-02 18:00:00,BASE,160,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.4728515625,BINDING_VMIN,18,1.4728515625,-1392.7782132,2299.04778633,0.900004700925,18,1,1,CONVERGED_FEASIBLE,1.47294921875,-1392.92527676,2299.12499868,0.89999732781,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.166100680059
25,2010-07-02 18:00:00,BASE,170,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.30390625,BINDING_VMIN,18,1.30390625,-1232.63136226,1657.95279201,0.900005901343,18,1,1,CONVERGED_FEASIBLE,1.30400390625,-1232.78548642,1657.99199374,0.899997704978,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.15903154246
25,2010-07-02 18:00:00,BASE,180,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.19873046875,BINDING_VMIN,18,1.19873046875,-1095.82485199,1134.53125,0.900001791739,18,1,1,CONVERGED_FEASIBLE,1.198828125,-1095.98135376,1134.53125,0.899992967519,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.156501770019
25,2010-07-02 18:00:00,BASE,190,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.13828125,BINDING_VMIN,18,1.13828125,-971.236792877,677.595847539,0.900009484504,18,1,1,CONVERGED_FEASIBLE,1.1384765625,-971.54504119,677.517444072,0.899991022534,18,1,1,CONVERGED_INFEASIBLE,41,8,0,0.318063084919
25,2010-07-02 18:00:00,BASE,200,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.11337890625,BINDING_VMIN,18,1.11337890625,-851.437254629,254.233343174,0.900009093614,18,1,1,CONVERGED_FEASIBLE,1.1134765625,-851.584318188,254.156130832,0.899999691077,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.166100680059
25,2010-07-02 18:00:00,BASE,210,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.1203125,BINDING_VMIN,18,1.1203125,-729.617507363,-160.392456055,0.900004552826,18,1,1,CONVERGED_FEASIBLE,1.12041015625,-729.753041871,-160.505332947,0.899995217013,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.176382526862
25,2010-07-02 18:00:00,BASE,220,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.159765625,BINDING_VMIN,18,1.159765625,-598.547333544,-588.815718548,0.900000250486,18,1,1,CONVERGED_FEASIBLE,1.15986328125,-598.667220856,-588.960830283,0.899991211524,18,1,1,CONVERGED_INFEASIBLE,41,9,0,0.188229602152
25,2010-07-02 18:00:00,BASE,230,NaN,NaN,BASE_PREREGISTERED,RAY_CERTIFIED_BOUNDARY,NO_RE_ENTRY_DETECTED_AT_SWEEP_RESOLUTION_DELTA,1.201953125,BINDING_VMIN,33,1.201953125,-412.918407739,-993.982661627,0.900003649604,33,1,1,CONVERGED_FEASIBLE,1.20205078125,-413.019005138,-994.155599059,0.899995212432,33,1,1,CONVERGED_INFEASIBLE,41,9,0,0.200067968361
