timestamp_scope,scope,group_key,metric,count,min,q1,median,q3,max,mean,expected_ordering_violation_count,quantile_method
2012-08-04 03:30:00,TIMESTAMP,2012-08-04 03:30:00,PHYSICAL_PAIR_SPACING_KW,52,0.154594419999967,0.196623311049973,0.316979917734444,0.406303791686404,0.807746358911623,0.311914031293529,0,LINEAR_TYPE7
2012-08-04 03:30:00,TIMESTAMP,2012-08-04 03:30:00,SIGNED_PRODUCTION_RAY_SPACING,48,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999878,0.000195312500000044,0.000390625000000089,0.000162760416666664,0,LINEAR_TYPE7
2012-08-05 23:30:00,TIMESTAMP,2012-08-05 23:30:00,DELTA_RHO_OUT_MINUS_IN,53,6.33451169155252e-05,9.7284640257822e-05,0.000112239179190676,0.000159896730352771,0.000233020700239228,0.000129695616213574,0,LINEAR_TYPE7
2012-08-05 23:30:00,TIMESTAMP,2012-08-05 23:30:00,PHYSICAL_PAIR_SPACING_KW,53,0.154808040000034,0.197005401193308,0.320375962267087,0.41443543755795,0.809354102797836,0.320751767251,0,LINEAR_TYPE7
2012-08-05 23:30:00,TIMESTAMP,2012-08-05 23:30:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312499999822,0.000195312500000044,0.000390625000000089,0.000167410714285721,0,LINEAR_TYPE7
2012-08-24 12:00:00,TIMESTAMP,2012-08-24 12:00:00,DELTA_RHO_OUT_MINUS_IN,53,4.86423206637054e-05,9.10673518891292e-05,0.000105068383690843,0.000165915526283644,0.000254786821450859,0.000125632700025438,0,LINEAR_TYPE7
2012-08-24 12:00:00,TIMESTAMP,2012-08-24 12:00:00,PHYSICAL_PAIR_SPACING_KW,53,0.154708860000028,0.173906188386607,0.220018293587817,0.40431264129344,0.828110324401171,0.313493666500431,0,LINEAR_TYPE7
2012-08-24 12:00:00,TIMESTAMP,2012-08-24 12:00:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,9.76562500001332e-05,0.000195312500000044,0.000390625000000089,0.000165417729591827,0,LINEAR_TYPE7
2012-08-31 11:30:00,TIMESTAMP,2012-08-31 11:30:00,DELTA_RHO_OUT_MINUS_IN,53,6.98190355808981e-05,9.81647220825721e-05,0.00012489795197157,0.000170946859618715,0.000253806699622494,0.000134976443730393,0,LINEAR_TYPE7
2012-08-31 11:30:00,TIMESTAMP,2012-08-31 11:30:00,PHYSICAL_PAIR_SPACING_KW,53,0.15467835000004,0.206966717845114,0.327870488335985,0.404196200576951,0.827866879909851,0.33110837170684,0,LINEAR_TYPE7
2012-08-31 11:30:00,TIMESTAMP,2012-08-31 11:30:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500000222e-05,0.000195312500000044,0.000195312500000044,0.000390624999999867,0.000173389668367346,0,LINEAR_TYPE7
2012-09-03 07:00:00,TIMESTAMP,2012-09-03 07:00:00,DELTA_RHO_OUT_MINUS_IN,53,6.5643170128582e-05,9.7284639112738e-05,0.000133769511775461,0.000174831655254226,0.00021915406839712,0.000136389259885048,0,LINEAR_TYPE7
2012-09-03 07:00:00,TIMESTAMP,2012-09-03 07:00:00,PHYSICAL_PAIR_SPACING_KW,53,0.155296330000056,0.21253504375462,0.329334826242256,0.406529049169106,0.791541165130977,0.324244517319681,0,LINEAR_TYPE7
2012-09-03 07:00:00,TIMESTAMP,2012-09-03 07:00:00,SIGNED_PRODUCTION_RAY_SPACING,49,9.76562499999112e-05,9.76562500001332e-05,0.000195312500000044,0.000195312500000044,0.000390624999999867,0.000169403698979599,0,LINEAR_TYPE7
2012-10-15 13:00:00,TIMESTAMP,2012-10-15 13:00:00,DELTA_RHO_OUT_MINUS_IN,52,4.93462665390743e-05,9.51710906503533e-05,0.00010747656614335,0.000156925235476418,0.000279338451394384,0.000125656399116705,0,LINEAR_TYPE7
2012-10-15 13:00:00,TIMESTAMP,2012-10-15 13:00:00,PHYSICAL_PAIR_SPACING_KW,52,0.154609680000021,0.195249260992826,0.265373230000023,0.393317045633221,0.827349791491677,0.301637081396785,0,LINEAR_TYPE7
2012-10-15 13:00:00,TIMESTAMP,2012-10-15 13:00:00,SIGNED_PRODUCTION_RAY_SPACING,48,9.76562499999112e-05,9.76562500000222e-05,0.000146484374999978,0.000195312500000044,0.000390625000000089,0.000158691406249985,0,LINEAR_TYPE7
2013-04-07 02:00:00,TIMESTAMP,2013-04-07 02:00:00,DELTA_RHO_OUT_MINUS_IN,53,5.47914597088806e-05,9.57900075999607e-05,0.00010359473975452,0.000153896271669063,0.000260888808836346,0.000124712871123455,0,LINEAR_TYPE7
