timestamp_scope,scope,group_key,endpoint_side,metric,count,min,q1,median,q3,max,mean,quantile_method
2012-08-24 12:00:00,TIMESTAMP,2012-08-24 12:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.894011762789174,0.921760079836485,0.956214931142893,0.993686023088023,1,0.954961961432465,LINEAR_TYPE7
2012-08-24 12:00:00,TIMESTAMP,2012-08-24 12:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.894104695407602,0.921944505624504,0.956469717964344,0.993778141935665,1.00020399836643,0.95508759413249,LINEAR_TYPE7
2012-08-31 11:30:00,TIMESTAMP,2012-08-31 11:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.892932514134489,0.921180566625682,0.955836037926381,0.99377936934884,1,0.954679955672237,LINEAR_TYPE7
2012-08-31 11:30:00,TIMESTAMP,2012-08-31 11:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.8931173480272,0.921364288321215,0.956089844626003,0.993964155396213,1.00020321073119,0.954814932115968,LINEAR_TYPE7
2012-09-03 07:00:00,TIMESTAMP,2012-09-03 07:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.909303537807198,0.932433204640334,0.962268696605311,0.992671537875304,1,0.960672420182315,LINEAR_TYPE7
2012-09-03 07:00:00,TIMESTAMP,2012-09-03 07:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.909509076577866,0.932631173470108,0.962405518545637,0.99276134802074,1.0002191540684,0.9608088094422,LINEAR_TYPE7
2012-10-15 13:00:00,TIMESTAMP,2012-10-15 13:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,52,0.910650745267508,0.932214083085073,0.964080175158342,0.994173748761598,1,0.961799523702412,LINEAR_TYPE7
2012-10-15 13:00:00,TIMESTAMP,2012-10-15 13:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,52,0.910749034606787,0.932326951049936,0.964284345478215,0.994268568755527,1.00022941041349,0.961925180101528,LINEAR_TYPE7
2013-04-07 02:00:00,TIMESTAMP,2013-04-07 02:00:00,INWARD,HOMOTHETIC_GAUGE_RHO,53,0.901427835064471,0.929379249974552,0.959129978645441,0.993438172074252,1,0.957595420138914,LINEAR_TYPE7
2013-04-07 02:00:00,TIMESTAMP,2013-04-07 02:00:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,53,0.901525234076254,0.929563139815425,0.959261709173224,0.993533962081852,1.00020605810824,0.957720133010037,LINEAR_TYPE7
2013-04-17 05:30:00,TIMESTAMP,2013-04-17 05:30:00,INWARD,HOMOTHETIC_GAUGE_RHO,52,0.91209651326853,0.930532713000415,0.964039907545797,0.994417225028732,1,0.961491006303008,LINEAR_TYPE7
2013-04-17 05:30:00,TIMESTAMP,2013-04-17 05:30:00,OUTWARD,HOMOTHETIC_GAUGE_RHO,52,0.912196032794906,0.930640318412189,0.964149750672869,0.994583320155939,1.00019932230416,0.96161994872641,LINEAR_TYPE7
