timestamp,geometry_stage,vertex_index,p13_abs_kw,p30_abs_kw,constraint_1,constraint_2,maximum_internal_enumeration_violation_kw,center_p13_abs_kw,center_p30_abs_kw,normalized_x,normalized_y,normalized_radius,normalized_ray_angle_deg,physical_displacement_angle_deg,stored_guard_direction_count,nearest_stored_guard_angle_deg,nearest_guard_angular_deviation_deg,guard_alignment_threshold_deg,guard_alignment_classification
2010-11-26 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,2,-2043.44246153868,3496.10531122492,VMAX_BUS_30,GUARD_CAP_ADAPTIVE_135DEG,0,140.78125,181.25,-1.37494164983255,1.45348547491364,2.00077099294976,133.409337328104,123.381677198033,2,135,1.59066267189553,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-11-26 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,3,-2366.23908891038,3032.69038321102,VMIN_BUS_18,GUARD_CAP_ADAPTIVE_135DEG,0,140.78125,181.25,-1.57813811045799,1.2502890142882,2.01339080034892,141.611771784504,131.322319590518,2,135,6.61177178450384,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-11-26 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,4,-945.64874395397,-1697.26200924389,VMIN_BUS_18,VMIN_BUS_33,0,140.78125,181.25,-0.683894163598447,-0.823682985692032,1.07059090595921,230.297555191088,239.957228070215,2,320,89.7024448089124,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-11-26 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,5,2360.45346153435,-3117.13298158818,VMIN_BUS_33,GUARD_CAP_BASE_320DEG,0,140.78125,181.25,1.39725603952197,-1.44626274884656,2.01097000939393,314.012631931218,303.938885411037,2,320,5.98736806878156,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-11-26 18:00:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,6,2656.61751179119,-2610.42255405572,VMAX_BUS_13,GUARD_CAP_BASE_320DEG,2.27373675443232e-13,140.78125,181.25,1.58368762422185,-1.22408223800744,2.00161030585845,322.29842942418,312.024960305549,2,320,2.29842942417974,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-12-21 11:30:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,1,1134.03735660834,1859.80181127295,VMAX_BUS_13,VMAX_BUS_30,-4.54747350886464e-13,-71.015625,-113.671875,0.760623214388617,0.869042666401547,1.15489515987088,48.8062013152561,58.5907046738325,2,135,86.1937986847439,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-12-21 11:30:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,2,-2723.18248131162,3516.36114955396,VMAX_BUS_30,VMIN_BUS_18,0,-71.015625,-113.671875,-1.67403401355041,1.59852832126778,2.31466685992151,136.321713583175,126.152530265981,2,135,1.32171358317541,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-12-21 11:30:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,3,-1089.31556320936,-1923.71013184553,VMIN_BUS_18,VMIN_BUS_33,0,-71.015625,-113.671875,-0.642745658517667,-0.797071926501628,1.02393634448648,231.117867946371,240.638557466112,2,320,88.8821320536286,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-12-21 11:30:00,PHYSICAL_FACETS_BEFORE_GUARD_CAPS,4,2767.90427471061,-3580.26947012654,VMAX_BUS_13,VMIN_BUS_33,4.54747350886464e-13,-71.015625,-113.671875,1.79191156942136,-1.52655758136786,2.35400193752211,319.571801741472,309.315264868252,2,320,0.4281982585278,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
2010-12-21 11:30:00,COUPLED_CANDIDATE_AFTER_GUARD_CAPS,1,1134.03735660834,1859.80181127295,VMAX_BUS_13,VMAX_BUS_30,-4.54747350886464e-13,-71.015625,-113.671875,0.760623214388617,0.869042666401547,1.15489515987088,48.8062013152561,58.5907046738325,2,135,86.1937986847439,,RAW_DIAGNOSTIC_THRESHOLD_NOT_PREREGISTERED
