timestamp,search_kind,search_id,level,binding_class,maximum_constraint_violation_kw,inside_at_internal_enumeration_tolerance,interpretation
2011-01-21 18:00:00,RAY,60.000000,BASE,VMAX_BUS_30,-140.136647408287,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-01-21 18:00:00,RAY,70.000000,BASE,VMAX_BUS_30,-140.979626830794,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-01-21 18:00:00,RAY,80.000000,BASE,VMAX_BUS_30,-138.9614415108,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-01-21 18:00:00,RAY,90.000000,BASE,VMAX_BUS_30,-134.388689027404,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,AXIS,P13_NEGATIVE,AXIS,VMIN_BUS_18,-0.042088431499451,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,AXIS,P13_POSITIVE,AXIS,VMAX_BUS_13,-76.2201534482533,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,AXIS,P30_NEGATIVE,AXIS,VMIN_BUS_33,-0.0840837455991732,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,AXIS,P30_POSITIVE,AXIS,VMAX_BUS_30,-97.5614162584379,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,0.000000,BASE,VMAX_BUS_13,-112.821405145091,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,10.000000,BASE,VMAX_BUS_13,-115.108546003972,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,100.000000,BASE,VMAX_BUS_30,-126.592029296861,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,105.000000,ADAPTIVE,VMAX_BUS_30,-122.717184043232,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,110.000000,BASE,VMAX_BUS_30,-117.513013773073,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,115.000000,ADAPTIVE,VMAX_BUS_30,-109.831887417655,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,120.000000,BASE,VMAX_BUS_30,-98.6095263506463,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,125.000000,ADAPTIVE,VMAX_BUS_30,-81.4062587297817,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,130.000000,BASE,VMAX_BUS_30,-52.9617502215665,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,135.000000,ADAPTIVE,VMAX_BUS_30,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,145.000000,ADAPTIVE,VMIN_BUS_18,-49.7328515043841,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,150.000000,BASE,VMIN_BUS_18,-132.359625893511,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,155.000000,ADAPTIVE,VMIN_BUS_18,-101.187457029006,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,160.000000,BASE,VMIN_BUS_18,-77.5023365451781,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,165.000000,ADAPTIVE,VMIN_BUS_18,-59.1501995238544,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,170.000000,BASE,VMIN_BUS_18,-44.603011115037,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,180.000000,BASE,VMIN_BUS_18,-23.9338429459032,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,190.000000,BASE,VMIN_BUS_18,-10.6412643380136,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,20.000000,BASE,VMAX_BUS_13,-115.735603127035,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,200.000000,BASE,VMIN_BUS_18,-2.95981468102809,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,210.000000,BASE,VMIN_BUS_18,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,220.000000,BASE,VMIN_BUS_18,-2.09750155401184,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,225.000000,ADAPTIVE,VMIN_BUS_18,-5.5643858237338,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,230.000000,BASE,VMIN_BUS_33,-4.59966919237934,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,240.000000,BASE,VMIN_BUS_33,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,250.000000,BASE,VMIN_BUS_33,-1.1746701364865,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,260.000000,BASE,VMIN_BUS_33,-6.86805512021488,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,270.000000,BASE,VMIN_BUS_33,-17.4944034173042,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,280.000000,BASE,VMIN_BUS_33,-33.9513394634644,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,290.000000,BASE,VMIN_BUS_33,-59.0161821527629,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,295.000000,ADAPTIVE,VMIN_BUS_33,-76.5655791952611,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,30.000000,BASE,VMAX_BUS_13,-115.064986756192,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,300.000000,BASE,VMIN_BUS_33,-99.0125293253361,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,305.000000,ADAPTIVE,VMIN_BUS_33,-128.395493302685,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,310.000000,BASE,VMIN_BUS_33,-167.861769248272,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,320.000000,BASE,VMAX_BUS_13,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,325.000000,ADAPTIVE,VMAX_BUS_13,-48.5280645750217,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,330.000000,BASE,VMAX_BUS_13,-73.4784705327343,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,335.000000,ADAPTIVE,VMAX_BUS_13,-88.0169268596915,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,340.000000,BASE,VMAX_BUS_13,-97.2540800664042,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,345.000000,ADAPTIVE,VMAX_BUS_13,-103.410674654665,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,350.000000,BASE,VMAX_BUS_13,-107.758272206809,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,40.000000,BASE,VMAX_BUS_13,-112.740602919164,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,50.000000,BASE,VMAX_BUS_13,-108.595529304595,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,55.000000,ADAPTIVE,VMAX_BUS_13,-105.58504807643,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,60.000000,BASE,VMAX_BUS_30,-130.097856463626,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,70.000000,BASE,VMAX_BUS_30,-132.200512616283,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,80.000000,BASE,VMAX_BUS_30,-132.670292333714,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 11:30:00,RAY,90.000000,BASE,VMAX_BUS_30,-130.877626484683,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,AXIS,P13_NEGATIVE,AXIS,VMIN_BUS_18,-0.512375709317155,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,AXIS,P13_POSITIVE,AXIS,VMAX_BUS_13,-87.4341615762987,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,AXIS,P30_NEGATIVE,AXIS,VMIN_BUS_33,-2.79412286751193,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,AXIS,P30_POSITIVE,AXIS,VMAX_BUS_30,-123.134194333414,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,0.000000,BASE,VMAX_BUS_13,-142.081185251498,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,10.000000,BASE,VMAX_BUS_13,-142.96446421403,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,100.000000,BASE,VMAX_BUS_30,-170.502641768718,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,105.000000,ADAPTIVE,VMAX_BUS_30,-168.430623672519,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,110.000000,BASE,VMAX_BUS_30,-164.818284829499,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,115.000000,ADAPTIVE,VMAX_BUS_30,-159.56553310067,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,120.000000,BASE,VMAX_BUS_30,-151.760598227358,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,125.000000,ADAPTIVE,VMAX_BUS_30,-139.338341864564,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,130.000000,BASE,VMAX_BUS_30,-119.02652843136,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,135.000000,ADAPTIVE,VMAX_BUS_30,-81.9150657503146,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,140.000000,BASE,VMAX_BUS_30,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,150.000000,BASE,VMIN_BUS_18,-158.745051419615,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,155.000000,ADAPTIVE,VMIN_BUS_18,-122.544912602842,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,160.000000,BASE,VMIN_BUS_18,-94.8770607071169,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,165.000000,ADAPTIVE,VMIN_BUS_18,-73.1005858382813,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,170.000000,BASE,VMIN_BUS_18,-55.9870070724849,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,180.000000,BASE,VMIN_BUS_18,-30.9252881158587,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,190.000000,BASE,VMIN_BUS_18,-14.6212310074517,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,20.000000,BASE,VMAX_BUS_13,-142.670513067874,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,200.000000,BASE,VMIN_BUS_18,-4.57830465357375,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,210.000000,BASE,VMIN_BUS_18,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,220.000000,BASE,VMIN_BUS_18,-1.41664356465463,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,225.000000,ADAPTIVE,VMIN_BUS_18,-4.81737695154482,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,230.000000,BASE,VMIN_BUS_33,-3.37425461772114,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,240.000000,BASE,VMIN_BUS_33,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,250.000000,BASE,VMIN_BUS_33,-3.05914743984732,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,260.000000,BASE,VMIN_BUS_33,-11.120128069782,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,270.000000,BASE,VMIN_BUS_33,-24.4409902825352,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,280.000000,BASE,VMIN_BUS_33,-44.1799900055111,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,290.000000,BASE,VMIN_BUS_33,-73.671791604099,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,295.000000,ADAPTIVE,VMIN_BUS_33,-93.9418419607791,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,30.000000,BASE,VMAX_BUS_13,-141.551156833432,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,300.000000,BASE,VMIN_BUS_33,-119.702546787647,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,305.000000,ADAPTIVE,VMIN_BUS_33,-153.029850670044,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,315.000000,ADAPTIVE,VMAX_BUS_13,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,320.000000,BASE,VMAX_BUS_13,-72.2090757311707,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,325.000000,ADAPTIVE,VMAX_BUS_13,-102.114077672677,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,330.000000,BASE,VMAX_BUS_13,-117.770006729092,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,335.000000,ADAPTIVE,VMAX_BUS_13,-127.115938187887,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,340.000000,BASE,VMAX_BUS_13,-132.706347271419,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,345.000000,ADAPTIVE,VMAX_BUS_13,-136.537459523627,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,350.000000,BASE,VMAX_BUS_13,-139.224585053711,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,40.000000,BASE,VMAX_BUS_13,-139.138148568122,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,50.000000,BASE,VMAX_BUS_13,-135.484557825049,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,55.000000,ADAPTIVE,VMAX_BUS_13,-132.704277891942,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,60.000000,BASE,VMAX_BUS_13,-129.083404697231,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,65.000000,ADAPTIVE,VMAX_BUS_30,-171.117000836462,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,70.000000,BASE,VMAX_BUS_30,-172.125691462314,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,80.000000,BASE,VMAX_BUS_30,-173.386834000021,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 17:30:00,RAY,90.000000,BASE,VMAX_BUS_30,-173.105487316554,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,AXIS,P13_NEGATIVE,AXIS,VMIN_BUS_18,-0.870823509061125,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,AXIS,P13_POSITIVE,AXIS,VMAX_BUS_13,-74.184692626035,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,AXIS,P30_NEGATIVE,AXIS,VMIN_BUS_33,-3.30842557487409,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,AXIS,P30_POSITIVE,AXIS,VMAX_BUS_30,-111.721939015717,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,0.000000,BASE,VMAX_BUS_13,-131.317966086715,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,10.000000,BASE,VMAX_BUS_13,-132.224909866075,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,100.000000,BASE,VMAX_BUS_30,-161.900116431208,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,105.000000,ADAPTIVE,VMAX_BUS_30,-159.88940480338,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,110.000000,BASE,VMAX_BUS_30,-156.399096339586,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,115.000000,ADAPTIVE,VMAX_BUS_30,-151.568532323821,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,120.000000,BASE,VMAX_BUS_30,-144.004687808524,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,125.000000,ADAPTIVE,VMAX_BUS_30,-132.339668854253,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,130.000000,BASE,VMAX_BUS_30,-113.136870973955,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,135.000000,ADAPTIVE,VMAX_BUS_30,-77.7710415303413,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,140.000000,BASE,VMAX_BUS_30,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,150.000000,BASE,VMIN_BUS_18,-150.985868573504,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,155.000000,ADAPTIVE,VMIN_BUS_18,-125.518437663555,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,160.000000,BASE,VMIN_BUS_18,-97.348799159279,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,165.000000,ADAPTIVE,VMIN_BUS_18,-75.1545342031786,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,170.000000,BASE,VMIN_BUS_18,-57.4989621400896,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,180.000000,BASE,VMIN_BUS_18,-31.8692702991219,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,190.000000,BASE,VMIN_BUS_18,-15.1533697250562,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,20.000000,BASE,VMAX_BUS_13,-131.835283375315,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,200.000000,BASE,VMIN_BUS_18,-4.86871906213008,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,210.000000,BASE,VMIN_BUS_18,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,220.000000,BASE,VMIN_BUS_18,-1.26905167520451,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,225.000000,ADAPTIVE,VMIN_BUS_18,-4.621097275355,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,230.000000,BASE,VMIN_BUS_33,-3.14997172292658,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,240.000000,BASE,VMIN_BUS_33,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,250.000000,BASE,VMIN_BUS_33,-3.36380905322306,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,260.000000,BASE,VMIN_BUS_33,-11.6924332808438,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,270.000000,BASE,VMIN_BUS_33,-25.4375399443803,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,280.000000,BASE,VMIN_BUS_33,-45.6039932516333,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,290.000000,BASE,VMIN_BUS_33,-75.6852391137213,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,295.000000,ADAPTIVE,VMIN_BUS_33,-96.4846651362539,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,30.000000,BASE,VMAX_BUS_13,-130.591449769319,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,300.000000,BASE,VMIN_BUS_33,-122.554233859177,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,305.000000,ADAPTIVE,VMIN_BUS_33,-156.375416695225,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,315.000000,ADAPTIVE,VMAX_BUS_13,0,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
2011-02-05 18:00:00,RAY,320.000000,BASE,VMAX_BUS_13,-66.3178207412529,true,CONSTRUCTION_SANITY_CHECK_NOT_AC_INTERIOR_CERTIFICATION
