calibration_membership_id,timestamp,edge_id,t,p13_abs_kw_at_source_geometry,p30_abs_kw_at_source_geometry,source_kind,future_role,future_d_i_star_kw,ac_evaluated_in_preregistration
CAL_020029,2012-08-24 12:00:00,E0035,0.456122587803221,-728.43053014111,-2082.73010067833,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020030,2012-08-24 12:00:00,E0035,0.506049822061999,-715.655250166171,-2088.37223740498,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020031,2012-08-24 12:00:00,E0035,0.55585668504255,-702.910770551057,-2094.00077131105,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020032,2012-08-24 12:00:00,E0035,0.605551171129691,-690.195045708711,-2099.61660581955,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020033,2012-08-24 12:00:00,E0035,0.655141204512299,-677.50604801367,-2105.22063642084,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020034,2012-08-24 12:00:00,E0035,0.7046346443447,-664.84176648138,-2110.81375125591,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020035,2012-08-24 12:00:00,E0035,0.754039289821361,-652.200205469697,-2116.39683168985,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020036,2012-08-24 12:00:00,E0035,0.80336288517196,-639.579383400752,-2121.97075287634,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020037,2012-08-24 12:00:00,E0035,0.85261312458375,-626.977331501437,-2127.53638431391,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020038,2012-08-24 12:00:00,E0035,0.901797657057952,-614.392092560748,-2133.09459039473,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020039,2012-08-24 12:00:00,E0035,0.950924091206771,-601.821719702347,-2138.64623094674,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020040,2012-08-24 12:00:00,E0035,0.999999999997476,-589.264275170646,-2144.19216176971,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020041,2012-08-24 12:00:00,E0036,0,-589.26427517,-2144.19216177,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_020042,2012-08-24 12:00:00,E0036,0.0499880194050154,-576.675997732236,-2149.5639246532,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020043,2012-08-24 12:00:00,E0036,0.0999315518495827,-564.098923262845,-2154.93090692286,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020044,2012-08-24 12:00:00,E0036,0.149838254343384,-551.531123528557,-2160.29393140893,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020045,2012-08-24 12:00:00,E0036,0.199715761396733,-538.970675962023,-2165.65381852358,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020046,2012-08-24 12:00:00,E0036,0.249571689700126,-526.415662483384,-2171.01138676404,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020047,2012-08-24 12:00:00,E0036,0.299413642783235,-513.864168327021,-2176.36745321326,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020048,2012-08-24 12:00:00,E0036,0.349249215656843,-501.314280872589,-2181.72283403875,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020049,2012-08-24 12:00:00,E0036,0.399085999443728,-488.764088478845,-2187.07834499019,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020050,2012-08-24 12:00:00,E0036,0.448931586004525,-476.211679318732,-2192.43480189658,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020051,2012-08-24 12:00:00,E0036,0.498793572564534,-463.655140214234,-2197.79302116339,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020052,2012-08-24 12:00:00,E0036,0.548679566347482,-451.092555469471,-2203.15382027055,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020053,2012-08-24 12:00:00,E0036,0.598597189222238,-438.522005700538,-2208.51801827175,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020054,2012-08-24 12:00:00,E0036,0.648554082368529,-425.941566660556,-2213.88643629586,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020055,2012-08-24 12:00:00,E0036,0.698557910967732,-413.349308058407,-2219.25989805099,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020056,2012-08-24 12:00:00,E0036,0.748616368924869,-400.743292369618,-2224.6392303319,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020057,2012-08-24 12:00:00,E0036,0.798737183628033,-388.121573637811,-2230.02526353152,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020058,2012-08-24 12:00:00,E0036,0.848928120751509,-375.482196265154,-2235.418832157,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020059,2012-08-24 12:00:00,E0036,0.899196989108995,-362.823193790193,-2240.82077535134,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020060,2012-08-24 12:00:00,E0036,0.949551645563421,-350.142587651434,-2246.23193742093,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020061,2012-08-24 12:00:00,E0037,0,-337.438385935,-2251.65316837,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_020062,2012-08-24 12:00:00,E0037,0.0486098432761478,-324.688892413066,-2256.91668364615,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020063,2012-08-24 12:00:00,E0037,0.0973174782846447,-311.913749866695,-2262.19078789446,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020064,2012-08-24 12:00:00,E0037,0.146130642391127,-299.110928923101,-2267.47631892348,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020065,2012-08-24 12:00:00,E0037,0.195057138747262,-286.278382954999,-2272.77412166512,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020066,2012-08-24 12:00:00,E0037,0.244104841391249,-273.414046742829,-2278.08504872696,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020067,2012-08-24 12:00:00,E0037,0.293281700443414,-260.515835112053,-2283.40996095479,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020068,2012-08-24 12:00:00,E0037,0.342595747404339,-247.581641543542,-2288.74972800635,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020069,2012-08-24 12:00:00,E0037,0.392055100563224,-234.609336755066,-2294.10522893693,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020070,2012-08-24 12:00:00,E0037,0.441667970524432,-221.596767251775,-2299.47735279775,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020071,2012-08-24 12:00:00,E0037,0.491442665860447,-208.541753843531,-2304.86699924813,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020072,2012-08-24 12:00:00,E0037,0.541387598899783,-195.442090126844,-2310.27507918218,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020073,2012-08-24 12:00:00,E0037,0.591511291658698,-182.295540929086,-2315.70251537108,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020074,2012-08-24 12:00:00,E0037,0.641822381925924,-169.099840712579,-2321.15024312196,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020075,2012-08-24 12:00:00,E0037,0.69232962950998,-155.852691936035,-2326.61921095435,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020076,2012-08-24 12:00:00,E0037,0.743041922659063,-142.551763370732,-2332.11038129536,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020077,2012-08-24 12:00:00,E0037,0.793968284663904,-129.194688368703,-2337.62473119459,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020078,2012-08-24 12:00:00,E0037,0.845117880654465,-115.779063080087,-2343.16325306012,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020079,2012-08-24 12:00:00,E0037,0.896500024601824,-102.302444616654,-2348.7269554167,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020080,2012-08-24 12:00:00,E0037,0.948124186537121,-88.7623491584095,-2354.31686368736,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020081,2012-08-24 12:00:00,E0038,0,-75.15625,-2359.934021,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_020082,2012-08-24 12:00:00,E0038,0.181940338630129,-61.4822964248294,-2365.46109175633,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020083,2012-08-24 12:00:00,E0038,0.364808574032352,-47.738605607881,-2371.01635060526,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020084,2012-08-24 12:00:00,E0038,0.548639892751008,-33.9225330604321,-2376.6008664605,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020085,2012-08-24 12:00:00,E0038,0.733470147918917,-20.0313841954689,-2382.21572848568,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020086,2012-08-24 12:00:00,E0038,0.91933588940152,-6.06241206216701,-2387.86204701013,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020087,2012-08-24 12:00:00,E0039,0,0,-2390.3125,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_020088,2012-08-24 12:00:00,E0039,0.0372011784334579,7.98469561067065,-2393.47287324313,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020089,2012-08-24 12:00:00,E0039,0.103022073517065,22.1122000123004,-2399.06459383964,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020090,2012-08-24 12:00:00,E0039,0.169238325166739,36.3245619902398,-2404.68990139134,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020091,2012-08-24 12:00:00,E0039,0.235863684138761,50.6247329457062,-2410.34996407418,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020092,2012-08-24 12:00:00,E0039,0.302912197052556,65.0157277826677,-2416.04597519876,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020093,2012-08-24 12:00:00,E0039,0.370398219274596,79.5006276731859,-2421.77915430482,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020094,2012-08-24 12:00:00,E0039,0.438336428306677,94.0825829310172,-2427.55074829868,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020095,2012-08-24 12:00:00,E0039,0.506741837706383,108.764815999439,-2433.36203263578,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020096,2012-08-24 12:00:00,E0039,0.575629811569094,123.550624559602,-2439.21431255101,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020097,2012-08-24 12:00:00,E0039,0.645016079602609,138.443384766084,-2445.10892433934,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020098,2012-08-24 12:00:00,E0039,0.714916752827253,153.446554616686,-2451.0472366896,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020099,2012-08-24 12:00:00,E0039,0.785348339936251,168.563677463956,-2457.03065207437,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020100,2012-08-24 12:00:00,E0039,0.856327764353241,183.798385676332,-2463.06060819905,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020101,2012-08-24 12:00:00,E0039,0.927872382025987,199.15440445731,-2469.13857951351,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020102,2012-08-24 12:00:00,E0039,0.999999999997734,214.635555831514,-2475.26607878981,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020103,2012-08-24 12:00:00,E0040,0,214.635555832,-2475.26607879,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_020104,2012-08-24 12:00:00,E0040,0.0456113114286067,230.219958806038,-2481.24510938324,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020105,2012-08-24 12:00:00,E0040,0.0916036737749381,245.934558673554,-2487.27409063616,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020106,2012-08-24 12:00:00,E0040,0.137988976532836,261.783417818579,-2493.35458110179,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020107,2012-08-24 12:00:00,E0040,0.18477943398195,277.77070959746,-2499.4881819082,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020108,2012-08-24 12:00:00,E0040,0.231987599242571,293.900723141098,-2505.67653860094,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020109,2012-08-24 12:00:00,E0040,0.279626378984106,310.177868380511,-2511.9213430711,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020110,2012-08-24 12:00:00,E0040,0.32770904882372,326.606681308223,-2518.22433557387,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020111,2012-08-24 12:00:00,E0040,0.376249269455509,343.191829489252,-2524.58730684284,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020112,2012-08-24 12:00:00,E0040,0.425261103553259,359.938117836422,-2531.01210030575,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020113,2012-08-24 12:00:00,E0040,0.474759033492633,376.850494665651,-2537.50061440763,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020114,2012-08-24 12:00:00,E0040,0.524757979941745,393.934058047949,-2544.05480504775,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020115,2012-08-24 12:00:00,E0040,0.575273321372306,411.194062475956,-2550.6766881373,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020116,2012-08-24 12:00:00,E0040,0.62632091454714,428.63592586409,-2557.36834228501,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020117,2012-08-24 12:00:00,E0040,0.677917116043637,446.26523690264,-2564.13191161858,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020118,2012-08-24 12:00:00,E0040,0.730078804876849,464.087762787596,-2570.96960875029,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020119,2012-08-24 12:00:00,E0040,0.782823406290412,482.109457349495,-2577.88371789565,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020120,2012-08-24 12:00:00,E0040,0.836168916788211,500.336469606197,-2584.87659815469,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020121,2012-08-24 12:00:00,E0040,0.890133930484977,518.775152766323,-2591.95068696625,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020122,2012-08-24 12:00:00,E0040,0.944737666859543,537.432073711939,-2599.10850374598,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020123,2012-08-24 12:00:00,E0041,0,556.314022991,-2606.35265372,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_020124,2012-08-24 12:00:00,E0041,1.01607146884536e-12,556.314022991205,-2606.35265372008,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020125,2012-08-24 12:00:00,E0041,0.0943163938358092,575.356387298319,-2613.41120929671,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020126,2012-08-24 12:00:00,E0041,0.189792546703725,594.632905532648,-2620.55656021461,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020127,2012-08-24 12:00:00,E0041,0.286464797093621,614.15091439055,-2627.79142601419,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020128,2012-08-24 12:00:00,E0041,0.384370768772726,633.918010064512,-2635.11862242494,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020129,2012-08-24 12:00:00,E0041,0.483549432739659,653.942060751387,-2642.54106600196,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020130,2012-08-24 12:00:00,E0041,0.58404117268506,674.231219868814,-2650.06177902497,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020131,2012-08-24 12:00:00,E0041,0.685887854196821,694.793940027673,-2657.68389467758,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020132,2012-08-24 12:00:00,E0041,0.789132897965252,715.638987812113,-2665.41066252589,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020133,2012-08-24 12:00:00,E0041,0.893821357263538,736.775459422767,-2673.24545431705,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
CAL_020134,2012-08-24 12:00:00,E0042,0,758.212797243,-2681.19177012,OUTER_VERTEX_ENDPOINT_A_ONCE_PER_EDGE,COMBINED_REPAIRED_GEOMETRY_VERIFICATION_ONLY,NOT_APPLICABLE_VERTEX_COMBINED_GEOMETRY,False
CAL_020135,2012-08-24 12:00:00,E0042,0.0932999588977917,779.890384997513,-2689.04163055633,COMMITTED_ANGULAR_INTERIOR,D_I_STAR_SEARCH_AND_FINAL_REPAIRED_GEOMETRY_VERIFY,FUTURE_AC_ONLY,False
