population,scope,group_key,timestamp_scope,metric,count,min,q1,median,q3,max,mean,quantile_method
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-03-08 11:30:00,2011-03-08 11:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,46.9414089413224,105.449127873594,172.43046518545,265.038260964775,442.621243884152,185.492670353678,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-03-08 12:30:00,2011-03-08 12:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,23.1665631497704,116.727453671444,140.147346200241,204.753075871564,428.111648925551,172.449475046415,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-03-08 12:30:00,2011-03-08 12:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,23.2380266487128,145.421256263531,181.259197734201,247.681747067935,510.73089176838,201.772323637633,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-05-11 17:30:00,2011-05-11 17:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,24,20.5209941369985,111.451642732771,138.833107544008,179.488947300534,409.425278191903,145.499746897015,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-05-11 17:30:00,2011-05-11 17:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,22,20.5805401329594,113.79784526174,176.681571624755,226.804342331843,308.399868185671,176.662602643393,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-05-11 18:00:00,2011-05-11 18:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,25,0.0346227714800429,80.8624918493278,140.293440458468,193.566433512101,382.21752426682,148.863524997157,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-05-11 18:00:00,2011-05-11 18:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,23,0.0459360616147674,105.938933215728,173.09357904921,244.067065497626,455.482147981248,184.483165216339,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-05-16 07:30:00,2011-05-16 07:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,23,0.11832411414217,88.899868814277,112.094794641553,158.772237554715,203.038185905385,116.077699670843,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-05-16 07:30:00,2011-05-16 07:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,21,0.118356544807349,107.078507302885,140.443222682297,169.706732923347,241.760677698101,137.769729300964,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-09-11 00:00:00,2011-09-11 00:00:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,22.4508225583807,81.5446184916293,129.851632325243,187.509206089293,420.04753456039,157.486219499173,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-09-11 00:00:00,2011-09-11 00:00:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,22.5190903365279,100.704017751106,153.793240715533,224.816571805316,500.948019925308,180.098820446814,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-09-30 05:30:00,2011-09-30 05:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,2.4264689566512,82.0785981648394,127.163695897511,138.130487890917,179.714353367126,109.273341373467,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-09-30 05:30:00,2011-09-30 05:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,2.42654895165435,107.524231908154,138.921712625221,170.51340875076,190.639572181132,128.129123572411,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-09-30 11:30:00,2011-09-30 11:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,44.561154762647,101.999966294893,130.457492208979,202.941948304203,356.592284758625,153.237403124175,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-09-30 11:30:00,2011-09-30 11:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,44.6976774658058,116.475163901471,177.258666036753,270.952866773601,357.774274661381,188.454059321332,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-11-14 17:30:00,2011-11-14 17:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,24,39.121389375392,69.4049374140054,132.278514456528,180.980940678157,386.594650753481,134.591170937282,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-11-14 17:30:00,2011-11-14 17:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,22,39.2348112505859,105.969399887183,151.132262948685,194.207471560622,460.760790597805,165.931491554582,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-11-14 19:30:00,2011-11-14 19:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,25,14.2008269230053,91.8746439491834,136.319381790469,187.098139342342,403.974768235421,144.945928619016,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-11-14 19:30:00,2011-11-14 19:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,23,18.8809809838943,105.330263200853,160.057678070333,243.605870371214,314.666414516698,169.542721837236,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-12-15 05:30:00,2011-12-15 05:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,10.9153347902536,93.9135155075563,137.307330447747,145.845955921277,194.084317020536,119.408857512278,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2011-12-15 05:30:00,2011-12-15 05:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,10.91565587537,112.4111572293,151.838436752952,174.015480710947,205.852690617772,139.168216228887,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-08-04 03:30:00,2012-08-04 03:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,29.9027752228853,79.9646045163294,130.895430352776,147.543424084329,293.717701528781,126.345011940309,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-08-04 03:30:00,2012-08-04 03:30:00,INWARD_RADIAL_DEFICIT_OVER_RADIAL_BRACKET,20,29.9035746365441,98.4014855402573,160.459652864013,178.049625923769,280.062514185961,140.059867230956,LINEAR_TYPE7
INWARD_POINTS_WITH_NONZERO_HULL_DEFICIT,TIMESTAMP,2012-08-05 23:30:00,2012-08-05 23:30:00,INWARD_PERPENDICULAR_DEFICIT_OVER_PHYSICAL_BRACKET,22,40.521896508523,90.4404332256829,130.412232903436,196.722855651141,396.812817827216,149.38367962825,LINEAR_TYPE7
