rank,date,complete_48_intervals,stress_index,critical_slot,critical_time,daily_pv_energy_index,daily_load_energy_index,max_pv_profile,min_load_multiplier_during_active_pv
116,2012-11-11,True,4.722282138301577,26,2012-11-11 13:00:00,7.029542024449103,4.724957127609821,0.926929079767886,0.1647307134205572
117,2012-01-17,True,4.713768936581126,23,2012-01-17 11:30:00,6.899054401370856,4.791430318874647,0.9257632320575693,0.18013839087627573
118,2012-01-07,True,4.7106816399954825,26,2012-01-07 13:00:00,7.151961763691964,4.729247964310986,0.9690151259449379,0.1686689771786969
119,2013-02-08,True,4.7070312645669175,26,2013-02-08 13:00:00,6.858390887219768,5.452683271972852,0.9163320412530448,0.1736889443198581
120,2012-02-23,True,4.70637780813047,26,2012-02-23 13:00:00,6.589560557829277,5.057182774293357,0.8993517913036307,0.1731564872222291
121,2011-09-30,True,4.705526874239347,25,2011-09-30 12:30:00,6.213308890789724,5.2694628659143525,0.9690754257947073,0.18687085516927113
122,2012-02-17,True,4.697483490571762,22,2012-02-17 11:00:00,5.3551564188997105,4.826880688836391,0.903251449797105,0.17426457361459224
123,2013-02-18,True,4.690560423033038,24,2013-02-18 12:00:00,5.692379760049786,4.7474786237662965,0.8667167048629782,0.1680429803206735
124,2012-08-22,True,4.6850380474059135,23,2012-08-22 11:30:00,3.9484893538367642,5.33473083334333,0.7675292102439967,0.16284073056951348
125,2012-02-24,True,4.678008664054521,23,2012-02-24 11:30:00,6.696359370169729,5.230258913259863,0.9079064618436384,0.1816206363102163
126,2012-02-16,True,4.673221678011414,26,2012-02-16 13:00:00,6.384115574786331,4.722926835118186,0.8911395476042656,0.1671075827167304
127,2010-12-13,True,4.657760408552514,25,2010-12-13 12:30:00,7.31885822904925,5.139448595104755,0.9428017123037917,0.18116492978521828
128,2011-12-01,True,4.657604282692149,28,2011-12-01 14:00:00,5.449033425256616,4.687422499910059,0.8180133881192365,0.17150634991065755
129,2012-03-29,True,4.656741487848329,23,2012-03-29 11:30:00,4.9744311146909626,4.584133018336193,0.7764839462064427,0.1663472723566024
130,2011-09-16,True,4.651832427893484,23,2011-09-16 11:30:00,4.879731859646045,4.831036012807754,0.8144876757016136,0.17203640855289198
131,2012-01-10,True,4.646290295550946,24,2012-01-10 12:00:00,6.060432761429144,4.85190617242496,0.8626062734417026,0.17545900440116574
132,2010-09-21,True,4.6437436902080655,21,2010-09-21 10:30:00,5.8577345823699325,5.3194478755681365,0.8549607443002258,0.16633048316883928
133,2011-11-29,True,4.631395895112326,22,2011-11-29 11:00:00,5.726879434656881,5.334760814035764,0.8369248466198524,0.1766534351877392
134,2012-09-28,True,4.622097082152609,22,2012-09-28 11:00:00,4.7992303687372875,4.506497415664314,0.7778475618774924,0.16077086356386497
135,2011-12-28,True,4.615567896227108,28,2011-12-28 14:00:00,6.637884191881877,4.695241464496865,0.8672156327587393,0.16672862676436376
136,2012-08-24,True,4.609216787368976,23,2012-08-24 11:30:00,5.454427140099001,5.286186096154079,0.8499637418227394,0.15702447623730328
137,2013-02-27,True,4.608793311299768,22,2013-02-27 11:00:00,6.074101782211306,5.102948900907817,0.8966777196949534,0.164934582129109
138,2011-11-04,True,4.608438246262825,25,2011-11-04 12:30:00,6.329650608827734,4.575465000539655,0.8283127406795322,0.16270401861201408
139,2013-03-05,True,4.606594324809106,24,2013-03-05 12:00:00,5.899846876231372,4.587146677539666,0.8228969472878443,0.16238262558912064
140,2011-12-09,True,4.605216602405892,24,2011-12-09 12:00:00,5.965528926261742,4.6227961192991724,0.8122129292127429,0.16947485819132493
141,2011-09-15,True,4.602441847211881,25,2011-09-15 12:30:00,4.963317978490149,4.882288606137649,0.7551168335600893,0.1611738040701788
142,2010-11-11,True,4.599881182410851,24,2010-11-11 12:00:00,6.015588196836445,5.045198891913609,0.8618180794015513,0.1738568361974888
143,2011-11-28,True,4.5975775273745105,23,2011-11-28 11:30:00,7.02592588956892,5.072522095770326,0.9148271398277299,0.18684447215992905
144,2012-09-07,True,4.595153846111441,22,2012-09-07 11:00:00,4.415662401902267,4.8239545732548255,0.809137670778701,0.16016645280439393
145,2012-11-06,True,4.588556332144885,21,2012-11-06 10:30:00,6.171101918280321,4.904669792653532,0.8718976870741043,0.17278712509144126
146,2012-08-21,True,4.5873922890311345,26,2012-08-21 13:00:00,4.9067069205091824,5.911602527971988,0.7962780944513543,0.15529279144231126
147,2012-09-08,True,4.585464450495992,25,2012-09-08 12:30:00,5.843687374089386,4.967918260640149,0.8717778638139975,0.17386882847446247
148,2010-12-29,True,4.57014268260014,25,2010-12-29 12:30:00,7.557121849515485,5.0304244066821,0.9824707651498733,0.16005372540084198
149,2011-12-30,True,4.567853367948733,24,2011-12-30 12:00:00,6.606636271238742,4.628244210728292,0.894365169244911,0.1732116516963076
150,2010-09-22,True,4.56139255179876,25,2010-09-22 12:30:00,5.372387548247527,5.048887716310698,0.8038601713181134,0.16426781152937522
151,2012-09-11,True,4.559603247619159,25,2012-09-11 12:30:00,4.78834199890105,4.815441255831246,0.7617583647718706,0.15562137983138868
152,2010-09-06,True,4.551907305858298,21,2010-09-06 10:30:00,4.9961850206915255,5.558501924760456,0.8474528362688958,0.17490735966037885
153,2012-10-07,True,4.540615935660445,28,2012-10-07 14:00:00,6.918708189887456,4.72531689591903,0.9675828322429267,0.14177029992684717
154,2010-12-06,True,4.540588308279859,23,2010-12-06 11:30:00,6.734555184966893,5.127023396932378,0.8906028534625822,0.17945483108877902
155,2012-12-29,True,4.539171057703373,28,2012-12-29 14:00:00,5.490787429525868,4.57538944919472,0.8877259238133837,0.16199887272596447
156,2012-01-01,True,4.530850101524129,26,2012-01-01 13:00:00,7.655765357857751,4.863174115869382,0.9783915231643023,0.1505318574837805
157,2013-03-19,True,4.528879077886266,26,2013-03-19 13:00:00,5.407073165703623,4.409985969035942,0.7518894066731927,0.15226833918956195
158,2012-04-04,True,4.5281806868637,23,2012-04-04 11:30:00,5.369218209713925,4.739260316356269,0.8024073090640648,0.1692901771259311
159,2013-05-03,True,4.5221542399511225,22,2013-05-03 11:00:00,4.556915333816994,4.550975571731806,0.7361485929339001,0.1448547135644645
160,2012-10-05,True,4.514903331389972,22,2012-10-05 11:00:00,6.211325501444865,4.929854773525852,0.8844487293613941,0.15494741386547076
161,2010-10-27,True,4.514721753314383,21,2010-10-27 10:30:00,5.428900319720089,4.775978269994125,0.8395226185904255,0.17517838511998277
162,2011-03-03,True,4.501583734127457,23,2011-03-03 11:30:00,5.864612186196199,5.116941489680648,0.8407271101553518,0.17012004269250613
163,2010-11-21,True,4.498030559958732,25,2010-11-21 12:30:00,7.445409208042767,4.96660870399463,0.987479770376308,0.16023121110005148
164,2013-03-20,True,4.488720654232188,27,2013-03-20 13:30:00,5.361302795666794,4.485010853010663,0.7698979251572842,0.1673378344346242
165,2012-08-17,True,4.486654648980655,22,2012-08-17 11:00:00,4.3483432191322,6.49532181275259,0.7954858441411111,0.17400554043196179
166,2012-05-22,True,4.480143997642372,23,2012-05-22 11:30:00,4.061781266436721,5.698066844951853,0.6994734755454217,0.1518030388429851
167,2012-11-29,True,4.474737785356222,27,2012-11-29 13:30:00,5.772176022618776,5.074725077050381,0.8227073756683096,0.17509923609195682
168,2010-09-11,True,4.468149173143763,23,2010-09-11 11:30:00,5.997288738087802,5.650753714607795,0.8773298001093388,0.19256958518713968
169,2012-11-20,True,4.4665195173295285,29,2012-11-20 14:30:00,5.280182055695002,4.541192272176719,0.7343312170392926,0.16163670596136098
170,2012-04-10,True,4.462801331654581,22,2012-04-10 11:00:00,4.837173654480283,4.863644213126748,0.7893427712813429,0.17438689483972325
171,2010-09-16,True,4.462740389592961,24,2010-09-16 12:00:00,5.732892911289921,5.6484775804382,0.8395969543446143,0.16510966937292387
172,2011-04-14,True,4.462207406002606,22,2011-04-14 11:00:00,5.3157268020308415,4.852371472771537,0.830274957418973,0.17509204072577272
173,2010-11-09,True,4.462073134716726,24,2010-11-09 12:00:00,5.29148867576364,4.822499910057925,0.8281700204034668,0.1794380419010157
174,2013-03-17,True,4.4610551229238675,26,2013-03-17 13:00:00,6.139667259684618,4.865810018348185,0.906773971171447,0.19532301198028473
175,2011-08-29,True,4.455724794767007,23,2011-08-29 11:30:00,4.856455029473119,5.386622615035919,0.7637362477557034,0.1567462554115152
176,2011-12-15,True,4.455509419078636,26,2011-12-15 13:00:00,6.398149516410079,4.652419441879431,0.7955337341503343,0.17616894719800463
177,2012-03-05,True,4.4495441806032225,28,2012-03-05 14:00:00,5.28114221687704,5.011673282406132,0.8310632448130167,0.1842613356998095
178,2010-12-07,True,4.449286694558425,24,2010-12-07 12:00:00,6.902787053645177,5.124303548514758,0.912846999672547,0.18897909746123492
179,2013-03-06,True,4.438638115219515,28,2013-03-06 14:00:00,5.318323925268895,4.6656565172029225,0.7591041548580179,0.16317171741398556
180,2013-05-02,True,4.437063025839667,25,2013-05-02 12:30:00,3.97639430188058,4.615905356950126,0.6913851645933436,0.15181742957535355
181,2012-04-05,True,4.432468876268995,24,2012-04-05 12:00:00,4.899709239797721,4.723741110724696,0.7500970331176601,0.1692278172856681
182,2012-11-21,True,4.428107911860672,27,2012-11-21 13:30:00,6.160785618530905,4.513069183445863,0.78174085295608,0.1540168131723171
183,2013-01-16,True,4.424671813748497,24,2013-01-16 12:00:00,6.718796277810087,5.221944667634045,0.9069344497549058,0.17143439624881568
184,2013-04-26,True,4.420254468243197,23,2013-04-26 11:30:00,4.80350273801597,4.704354395769126,0.7628407066040774,0.15623778286783316
185,2012-03-24,True,4.411715565543946,26,2012-03-24 13:00:00,6.2055291200413265,4.710581985201532,0.8977933367837109,0.18695480110808643
186,2013-01-03,True,4.410968233882787,28,2013-01-03 14:00:00,5.884576314992806,4.580999436362984,0.8013027090614032,0.16497535587081938
187,2010-10-17,True,4.409901790048067,25,2010-10-17 12:30:00,6.9698885623290066,5.114876419585789,0.9664049392905654,0.20013191504671007
188,2011-10-28,True,4.408738645463621,28,2011-10-28 14:00:00,5.325497125455969,4.67279791814072,0.780267486895465,0.17222828498447
189,2011-03-30,True,4.402135034531294,26,2011-03-30 13:00:00,4.856944000545061,4.901529015314139,0.8274664511044937,0.17185892285368223
190,2012-08-23,True,4.396938325934143,25,2012-08-23 12:30:00,4.152865900515769,4.899773345965201,0.7307427724046033,0.15136891841653974
191,2012-05-01,True,4.396908717901389,22,2012-05-01 11:00:00,4.3125976248344156,4.921354647606943,0.6983124001924118,0.15642486238862172
192,2011-04-13,True,4.395856114322638,22,2011-04-13 11:00:00,5.015730193219367,4.902635902478805,0.8470867668948796,0.17195006415868186
193,2010-11-26,True,4.3939719250369595,24,2010-11-26 12:00:00,6.1543666962179575,5.019601376713398,0.9237210577895589,0.19000563637017756
194,2011-11-14,True,4.390684108254258,21,2011-11-14 10:30:00,6.103267998863803,7.032099727775316,0.8778367997747334,0.17306054900643997
195,2010-10-14,True,4.386007850232394,21,2010-10-14 10:30:00,5.60277865112516,4.6934905920587155,0.7706901726257703,0.17447084077853883
196,2011-09-17,True,4.37449517770372,22,2011-09-17 11:00:00,5.772725847506336,4.898992648734216,0.8580517475513989,0.17845707364457283
197,2011-12-20,True,4.371345839498502,26,2011-12-20 13:00:00,4.783890485310633,4.768491491479489,0.8003535979224514,0.18106899156942938
198,2010-08-20,True,4.3646392605908275,25,2010-08-20 12:30:00,5.25984699092938,6.097817405590803,0.8196678219871254,0.17547339513353405
199,2012-05-02,True,4.361984554389924,23,2012-05-02 11:30:00,4.394441116320646,4.783340328828237,0.7336076821048269,0.14921510547207592
200,2013-05-01,True,4.359451369260238,23,2013-05-01 11:30:00,4.063605810606845,4.569992924556588,0.7049296697666451,0.155407917301258
201,2013-02-13,True,4.353946174801543,28,2013-02-13 14:00:00,4.582108491958607,4.5073992348927305,0.7442624729595771,0.1596148080636071
202,2012-04-26,True,4.3493398761601805,22,2012-04-26 11:00:00,4.106065263972594,4.837552616115223,0.7207781518540965,0.1533332533848203
203,2010-11-12,True,4.346288068204705,24,2010-11-12 12:00:00,7.108427036585393,5.179620324511017,0.9350299790581166,0.19445956803818332
204,2012-04-03,True,4.343482503387418,22,2012-04-03 11:00:00,4.772152281037329,4.684537158070204,0.7167852806351113,0.16225310899780543
205,2011-03-04,True,4.337511923169511,27,2011-03-04 13:30:00,5.584677741894973,5.234200774701096,0.8818797851347482,0.17838511998273116
206,2013-03-25,True,4.336557620036461,23,2013-03-25 11:30:00,5.7553692764055375,5.325029081271663,0.8443641027805243,0.1789487570004916
207,2012-09-16,True,4.3323615372335516,22,2012-09-16 11:00:00,5.76532111748473,5.2607396836437355,0.8441732731634214,0.17575161595932232
208,2013-02-20,True,4.330770239359484,26,2013-02-20 13:00:00,5.86080219660587,4.984203772770337,0.837697542456706,0.18101382709535044
209,2011-09-05,True,4.327191564804052,26,2011-09-05 13:00:00,4.831709007484483,5.013727559451714,0.7207505856053876,0.15555901999112573
210,2012-11-18,True,4.323710779420044,28,2012-11-18 14:00:00,5.791711211677214,4.779992085097199,0.8576592905396653,0.14592922158130173
211,2011-05-05,True,4.323269137070304,24,2011-05-05 12:00:00,4.2510564547308105,5.271084221761188,0.70104909179653,0.16215717078201639
212,2011-03-25,True,4.321156348958473,22,2011-03-25 11:00:00,4.8911886401459945,4.969017952438632,0.8080030186218288,0.18355618981376
213,2011-10-16,True,4.317738687371511,25,2011-10-16 12:30:00,6.80858093962366,4.96070130835742,0.9361529779486251,0.15819252401453468
214,2012-11-01,True,4.317195733541777,22,2012-11-01 11:00:00,3.852746630439269,4.846064734311106,0.7404161275082166,0.1613680789571516
215,2012-03-06,True,4.3144706571739375,28,2012-03-06 14:00:00,5.407463176204563,4.623340568673775,0.7499948508458337,0.1625745020206989
216,2013-05-10,True,4.305865737717585,22,2013-05-10 11:00:00,4.043798479553631,4.643517574681907,0.6811475284986797,0.15251538009521873
217,2012-11-23,True,4.301214458830655,28,2012-11-23 14:00:00,5.003279461198787,4.40893664480075,0.739490723130428,0.15689016273519862
218,2012-04-09,True,4.300996529892985,24,2012-04-09 12:00:00,5.618922593835398,4.82297480422608,0.8529725990703954,0.1713720364085529
219,2010-12-22,True,4.29817959862325,27,2010-12-22 13:30:00,6.792689339557539,4.931706381090579,0.8836558711914068,0.1787185052825981
220,2013-03-30,True,4.2952260667238935,26,2013-03-30 13:00:00,5.594394601492029,4.510192236199888,0.8423252164476772,0.18322760142468245
221,2013-04-23,True,4.293723397699635,23,2013-04-23 11:30:00,4.814608192873182,4.763573458692604,0.7742779897491139,0.1573794476357227
222,2011-12-03,True,4.290003134985548,25,2011-12-03 12:30:00,7.019710087744253,4.769852614915996,0.9088334354749232,0.1639176370417451
223,2013-04-19,True,4.288836960616716,22,2013-04-19 11:00:00,4.296266684798239,4.698981855684941,0.7747340849025582,0.17430294890090783
224,2011-09-27,True,4.286276720068356,23,2011-09-27 11:30:00,5.5048440754638825,5.01945507093432,0.7832669919819828,0.16531353808147564
225,2010-12-03,True,4.277723016917651,28,2010-12-03 14:00:00,6.0661771115275975,4.900003597683094,0.889994503668443,0.18237614975955485
226,2012-09-21,True,4.27389074360775,27,2012-09-21 13:30:00,3.035256583363119,4.732172880664853,0.7082336224270052,0.15748737812848534
227,2012-05-09,True,4.266834877522725,25,2012-05-09 12:30:00,4.304511558297211,5.013049995802706,0.7087422546534621,0.15935817333637148
228,2011-08-05,True,4.266142823688809,23,2011-08-05 11:30:00,4.5172805746537215,5.495483708491733,0.7403474498614984,0.167628047537386
229,2012-02-09,True,4.262388676646909,27,2012-02-09 13:30:00,5.187247221330577,4.84439780781177,0.7519391897602768,0.17553335651840216
230,2010-08-16,True,4.261794139286938,23,2010-08-16 11:30:00,5.143354946063812,6.337706117260488,0.816285132550503,0.18588988691282823
231,2011-02-23,True,4.257010289009405,28,2011-02-23 14:00:00,5.012593406090165,4.680360248000289,0.7839883520863076,0.17561970091261245
232,2010-10-23,True,4.253286625138106,24,2010-10-23 12:00:00,4.885555325083574,4.773217647834796,0.9105594657997108,0.18658304052190403
233,2012-03-15,True,4.252294594526613,27,2012-03-15 13:30:00,5.30881836646875,4.893082854641612,0.8097039590201406,0.1700025183781645
234,2013-05-09,True,4.246068351056888,22,2013-05-09 11:00:00,4.266302060874877,4.7351553599481955,0.6954595821402159,0.14719560602971699
