datetime,load_kw_mean,gc_customer_count,pv_shape_mean,gg_customer_count,load_multiplier,pv_profile,date,slot
2010-07-01 11:30:00,0.7813110367892976,299,0.515999402391565,299,0.28015398083634147,0.6264829988025842,2010-07-01,23
2010-07-01 12:00:00,0.7726555183946484,299,0.5271716089841946,299,0.27705037955556616,0.640047350731971,2010-07-01,24
2010-07-01 12:30:00,0.7152508361204011,299,0.511444040993828,299,0.25646683535802944,0.620952262805882,2010-07-01,25
2010-07-01 13:00:00,0.6403411371237457,299,0.4896630465044616,299,0.22960653339249532,0.5945076144567623,2010-07-01,26
2010-07-01 13:30:00,0.6330903010033443,299,0.4240008682541603,299,0.2270066077446125,0.5147861299986419,2010-07-01,27
2010-07-01 14:00:00,0.6002408026755854,299,0.35016614804909996,299,0.21522779330111425,0.4251422336773928,2010-07-01,28
2010-07-01 14:30:00,0.6081672240802675,299,0.24151906415751445,299,0.21806996294386422,0.2932320984871489,2010-07-01,29
2010-07-01 15:00:00,0.651725752508361,299,0.14306710175813384,299,0.23368870447431855,0.17370002082175917,2010-07-01,30
2010-07-01 15:30:00,0.7565953177257526,299,0.07963339235099227,299,0.2712916881528297,0.09668415547313806,2010-07-01,31
2010-07-01 16:00:00,0.9277458193979929,299,0.020847687707390466,299,0.33266096633767855,0.025311505890300717,2010-07-01,32
2010-07-01 16:30:00,1.2784615384615383,299,0.001877350023971879,299,0.45841677959394167,0.00227932022279263,2010-07-01,33
2010-07-01 17:00:00,1.6259063545150494,299,4.475703324808184e-05,299,0.5829997481621835,5.434021876150845e-05,2010-07-01,34
2010-07-01 17:30:00,1.901043478260869,299,0.00016957683453847135,299,0.6816554139134399,0.0002058859047834583,2010-07-01,35
2010-07-01 18:00:00,1.875745819397994,299,4.7860068320426376e-05,299,0.6725844556105873,5.810766249981883e-05,2010-07-01,36
2010-07-01 18:30:00,1.781270903010033,299,0.00012456086113375115,299,0.6387086716154798,0.00015123130270078836,2010-07-01,37
2010-07-01 19:00:00,1.7737725752508349,299,0.00017506264692965462,299,0.6360200031179919,0.00021254631598116138,2010-07-01,38
2010-07-01 19:30:00,1.7946020066889632,299,0.0002004621294796739,299,0.6434887932171685,0.00024338422765745232,2010-07-01,39
2010-07-01 20:00:00,1.6906354515050164,299,0.00010767919207816907,299,0.6062096010169452,0.00013073500250021522,2010-07-01,40
2010-07-01 20:30:00,1.5797056856187282,299,2.711741842176625e-05,299,0.5664336167508124,3.2923684666907414e-05,2010-07-01,41
2010-07-01 21:00:00,1.4733511705685614,299,7.991156328752237e-05,299,0.5282981759746723,9.702188718695283e-05,2010-07-01,42
2010-07-01 21:30:00,1.303458193979933,299,8.831180186678907e-06,299,0.46737980740403196,1.0722074910695685e-05,2010-07-01,43
2010-07-01 22:00:00,1.1266755852842811,299,0.0001834575261685236,299,0.403991029776824,0.00022273867104160623,2010-07-01,44
2010-07-01 22:30:00,0.9595852842809359,299,4.0133779264214046e-05,299,0.3440776140165733,4.872705330702297e-05,2010-07-01,45
2010-07-01 23:00:00,0.8357993311036792,299,0.00015358384156338118,299,0.29969179848177796,0.0001864685602043264,2010-07-01,46
2010-07-01 23:30:00,0.7206755852842811,299,0.00011987671322709685,299,0.25841198268315224,0.00014554420497587904,2010-07-01,47
2010-07-02 00:00:00,0.5960535117056857,299,2.6755852842809364e-05,299,0.21372636022401584,3.248470220468198e-05,2010-07-02,0
2010-07-02 00:30:00,0.552775919732441,299,2.0066889632107023e-05,299,0.19820835382013974,2.4363526653511485e-05,2010-07-02,1
2010-07-02 01:00:00,0.49535785953177225,299,0.00013021810299262656,299,0.17762001271181355,0.00015809984911435628,2010-07-02,2
2010-07-02 01:30:00,0.4883277591973241,299,2.2933588150979456e-05,299,0.17509923609195674,2.7844030461155984e-05,2010-07-02,3
2010-07-02 02:00:00,0.47378595317725747,299,4.682274247491639e-05,299,0.16988499406382296,5.684822885819346e-05,2010-07-02,4
2010-07-02 02:30:00,0.45659531772575246,299,2.3608105449537677e-05,299,0.16372096369937766,2.8662972533542926e-05,2010-07-02,5
2010-07-02 03:00:00,0.46868227424749165,299,0.00010676109908846481,299,0.16805497259764718,0.00012962033134613298,2010-07-02,6
2010-07-02 03:30:00,0.43768561872909717,299,0.00015891680967348456,299,0.1569405302984879,0.00019294340075385247,2010-07-02,7
2010-07-02 04:00:00,0.46955852842809326,299,0.00010622710622710622,299,0.16836917025435613,0.0001289720022054933,2010-07-02,8
2010-07-02 04:30:00,0.49543812709030116,299,0.0002007313516264923,299,0.17764879417655044,0.0002437110945047803,2010-07-02,9
2010-07-02 05:00:00,0.6223210702341135,299,6.872581808643191e-05,299,0.22314509455910397,8.344109781986941e-05,2010-07-02,10
2010-07-02 05:30:00,0.6974046822742475,299,0.0001975799262796399,299,0.2500677563649011,0.0002398848993722899,2010-07-02,11
2010-07-02 06:00:00,0.8412642140468228,299,0.00015343336668080106,299,0.3016513365392689,0.00018628586628017393,2010-07-02,12
2010-07-02 06:30:00,1.0068695652173913,299,0.00010432534217700457,299,0.3610322952018902,0.00012666304052918014,2010-07-02,13
2010-07-02 07:00:00,1.1291036789297662,299,0.00045359187552464436,299,0.40486166908510945,0.0005507130378331867,2010-07-02,14
2010-07-02 07:30:00,1.2600869565217394,299,0.01520710478837805,299,0.45182822262463,0.018463185357913803,2010-07-02,15
2010-07-02 08:00:00,1.2357792642140466,299,0.051066681806952896,299,0.4431122357201963,0.06200086242161933,2010-07-02,16
2010-07-02 08:30:00,1.092173913043478,299,0.09759047080014585,299,0.39161979685082815,0.1184861271506597,2010-07-02,17
2010-07-02 09:00:00,0.9865886287625418,299,0.12130758911091104,299,0.3537601784450815,0.14728145391541553,2010-07-02,18
2010-07-02 09:30:00,1.0113110367892977,299,0.1236389649772285,299,0.3626248695839881,0.15011201406199143,2010-07-02,19
2010-07-02 10:00:00,0.9532374581939796,299,0.12582973976108006,299,0.3418014798469786,0.15277186822059546,2010-07-02,20
2010-07-02 10:30:00,0.9373846153846155,299,0.1349704381229077,299,0.33611714056147857,0.16386973402107197,2010-07-02,21
2010-07-02 11:00:00,0.9380468227424745,299,0.13385093807382376,299,0.33635458764555626,0.16251053138506283,2010-07-02,22
2010-07-02 11:30:00,0.8923612040133778,299,0.13689744069465348,299,0.31997313729957916,0.16620933818389128,2010-07-02,23
2010-07-02 12:00:00,0.9291571906354517,299,0.1320919971784781,299,0.3331670404259659,0.1603749735496752,2010-07-02,24
2010-07-02 12:30:00,0.9569832775919739,299,0.13160975241353856,299,0.3431446148680254,0.1597894725876665,2010-07-02,25
2010-07-02 13:00:00,1.0010367892976584,299,0.11554207406130593,299,0.35894084209768906,0.14028145131623213,2010-07-02,26
2010-07-02 13:30:00,1.0105351170568564,299,0.10819468151552403,299,0.36234664875819994,0.13136086634243752,2010-07-02,27
2010-07-02 14:00:00,0.952996655518395,299,0.08015341358213504,299,0.34171513545276866,0.09731552143755078,2010-07-02,28
2010-07-02 14:30:00,0.9536454849498337,299,0.06635736026289864,299,0.3419477856260573,0.08056551588518611,2010-07-02,29
2010-07-02 15:00:00,0.9376655518394644,299,0.04195127660309089,299,0.3362178756880569,0.05093370544246718,2010-07-02,30
2010-07-02 15:30:00,1.1080869565217388,299,0.02723150735058573,299,0.39732572223488083,0.03306220183170592,2010-07-02,31
2010-07-02 16:00:00,1.3009297658862868,299,0.010334080785068023,299,0.4664731912648254,0.012546770190219526,2010-07-02,32
