scope,timestamp,component_id,target_facet_budget_k,breakdown_dimension,breakdown_group,inward_boundary_point_count,newly_excluded_count,newly_excluded_fraction,angular_coverage_retained_deg,largest_retained_angular_gap_deg,signed_axis_endpoint_count,signed_axis_endpoints_retained,all_signed_axis_endpoints_retained,delta_r_kw_count,delta_r_kw_min,delta_r_kw_q1,delta_r_kw_median,delta_r_kw_q3,delta_r_kw_max,delta_r_over_r_in_count,delta_r_over_r_in_min,delta_r_over_r_in_q1,delta_r_over_r_in_median,delta_r_over_r_in_q3,delta_r_over_r_in_max,delta_r_over_paired_boundary_bracket_count,delta_r_over_paired_boundary_bracket_min,delta_r_over_paired_boundary_bracket_q1,delta_r_over_paired_boundary_bracket_median,delta_r_over_paired_boundary_bracket_q3,delta_r_over_paired_boundary_bracket_max
PER_TIMESTAMP_POCKET,2010-07-02 17:30:00,20100702T173000_C02,4,ALL,ALL,53,9,0.169811320754717,310.00000000002,49.9999999999804,4,3,false,9,1.63115285954349,2.12382237338742,5.58010760617105,15.2178319216148,24.8908010769301,9,0.00118033702464027,0.0018496467074941,0.00370337649795083,0.00820322583403721,0.0123372121827909,9,4.32829593760933,6.67167572642909,16.7820506080135,26.0739752091015,79.6505634461764
PER_TIMESTAMP_POCKET_BREAKDOWN,2010-07-02 17:30:00,20100702T173000_C02,4,PRIMARY_CLASS,VMAX_BUS_13,15,9,0.6,,,,,,9,1.63115285954349,2.12382237338742,5.58010760617105,15.2178319216148,24.8908010769301,9,0.00118033702464027,0.0018496467074941,0.00370337649795083,0.00820322583403721,0.0123372121827909,9,4.32829593760933,6.67167572642909,16.7820506080135,26.0739752091015,79.6505634461764
PER_TIMESTAMP_POCKET_BREAKDOWN,2010-07-02 17:30:00,20100702T173000_C02,4,BINDING_FAMILY,VMAX,28,9,0.321428571428571,,,,,,9,1.63115285954349,2.12382237338742,5.58010760617105,15.2178319216148,24.8908010769301,9,0.00118033702464027,0.0018496467074941,0.00370337649795083,0.00820322583403721,0.0123372121827909,9,4.32829593760933,6.67167572642909,16.7820506080135,26.0739752091015,79.6505634461764
PER_TIMESTAMP_POCKET_BREAKDOWN,2010-07-02 17:30:00,20100702T173000_C02,4,BINDING_BUS,13,15,9,0.6,,,,,,9,1.63115285954349,2.12382237338742,5.58010760617105,15.2178319216148,24.8908010769301,9,0.00118033702464027,0.0018496467074941,0.00370337649795083,0.00820322583403721,0.0123372121827909,9,4.32829593760933,6.67167572642909,16.7820506080135,26.0739752091015,79.6505634461764
PER_TIMESTAMP_POCKET_BREAKDOWN,2010-07-02 17:30:00,20100702T173000_C02,4,SEARCH_KIND,AXIS,4,1,0.25,,,,,,1,24.8908010769301,24.8908010769301,24.8908010769301,24.8908010769301,24.8908010769301,1,0.0123372121827909,0.0123372121827909,0.0123372121827909,0.0123372121827909,0.0123372121827909,1,79.6505634461764,79.6505634461764,79.6505634461764,79.6505634461764,79.6505634461764
PER_TIMESTAMP_POCKET_BREAKDOWN,2010-07-02 17:30:00,20100702T173000_C02,4,SEARCH_KIND,RAY,49,8,0.163265306122449,,,,,,8,1.63115285954349,2.062620259784,4.9796336320993,8.34089659413037,18.4141427503288,8,0.00118033702464027,0.00170701719069624,0.00360778648141596,0.00563467259197206,0.00852647982092081,8,4.32829593760933,6.45173043118538,14.591808126107,20.1617325607024,44.4696874605579
PER_TIMESTAMP_POCKET,2010-07-02 17:30:00,20100702T173000_C02,5,ALL,ALL,53,7,0.132075471698113,329.999999999853,30.0000000001467,4,3,false,7,1.63115285954656,1.65110266727671,1.99850519252144,3.3883011383695,5.83665623622981,7,0.00112539771670561,0.00125992624029325,0.00135955265538157,0.00203153772675946,0.00334400027502346,7,4.32829593761747,4.96981740664482,6.16021584871971,7.76513438051795,14.1551532316593
PER_TIMESTAMP_POCKET_BREAKDOWN,2010-07-02 17:30:00,20100702T173000_C02,5,PRIMARY_CLASS,VMAX_BUS_13,15,7,0.466666666666667,,,,,,7,1.63115285954656,1.65110266727671,1.99850519252144,3.3883011383695,5.83665623622981,7,0.00112539771670561,0.00125992624029325,0.00135955265538157,0.00203153772675946,0.00334400027502346,7,4.32829593761747,4.96981740664482,6.16021584871971,7.76513438051795,14.1551532316593
PER_TIMESTAMP_POCKET_BREAKDOWN,2010-07-02 17:30:00,20100702T173000_C02,5,BINDING_FAMILY,VMAX,28,7,0.25,,,,,,7,1.63115285954656,1.65110266727671,1.99850519252144,3.3883011383695,5.83665623622981,7,0.00112539771670561,0.00125992624029325,0.00135955265538157,0.00203153772675946,0.00334400027502346,7,4.32829593761747,4.96981740664482,6.16021584871971,7.76513438051795,14.1551532316593
PER_TIMESTAMP_POCKET_BREAKDOWN,2010-07-02 17:30:00,20100702T173000_C02,5,BINDING_BUS,13,15,7,0.466666666666667,,,,,,7,1.63115285954656,1.65110266727671,1.99850519252144,3.3883011383695,5.83665623622981,7,0.00112539771670561,0.00125992624029325,0.00135955265538157,0.00203153772675946,0.00334400027502346,7,4.32829593761747,4.96981740664482,6.16021584871971,7.76513438051795,14.1551532316593
PER_TIMESTAMP_POCKET_BREAKDOWN,2010-07-02 17:30:00,20100702T173000_C02,5,SEARCH_KIND,AXIS,4,1,0.25,,,,,,1,2.27053326828767,2.27053326828767,2.27053326828767,2.27053326828767,2.27053326828767,1,0.00112539771670561,0.00112539771670561,0.00112539771670561,0.00112539771670561,0.00112539771670561,1,7.26570645852054,7.26570645852054,7.26570645852054,7.26570645852054,7.26570645852054
PER_TIMESTAMP_POCKET_BREAKDOWN,2010-07-02 17:30:00,20100702T173000_C02,5,SEARCH_KIND,RAY,49,6,0.122448979591837,,,,,,6,1.63115285954656,1.64157086922969,1.83433572794609,3.87917805446886,5.83665623622981,6,0.00118033702464249,0.00134452475580341,0.00136001216940929,0.00236707074842069,0.00334400027502346,6,4.32829593761747,4.84982322681466,5.68501080751242,7.73847568906644,14.1551532316593
PER_TIMESTAMP_POCKET,2010-07-02 17:30:00,20100702T173000_C02,8,ALL,ALL,53,1,0.0188679245283019,349.999999999829,10.0000000001708,4,4,true,1,1.87901391898238,1.87901391898238,1.87901391898238,1.87901391898238,1.87901391898238,1,0.00127912864030855,0.00127912864030855,0.00127912864030855,0.00127912864030855,0.00127912864030855,1,5.7918945454809,5.7918945454809,5.7918945454809,5.7918945454809,5.7918945454809
PER_TIMESTAMP_POCKET_BREAKDOWN,2010-07-02 17:30:00,20100702T173000_C02,8,PRIMARY_CLASS,VMAX_BUS_13,15,1,0.0666666666666667,,,,,,1,1.87901391898238,1.87901391898238,1.87901391898238,1.87901391898238,1.87901391898238,1,0.00127912864030855,0.00127912864030855,0.00127912864030855,0.00127912864030855,0.00127912864030855,1,5.7918945454809,5.7918945454809,5.7918945454809,5.7918945454809,5.7918945454809
