point_id,timestamp,P13_VPP_kW,P30_VPP_kW,old_actual_PV_kW,new_actual_PV_kW,old_power_flow_status,new_power_flow_status,old_voltage_status,new_voltage_status,old_Vmin_pu,new_Vmin_pu,old_Vmax_pu,new_Vmax_pu,delta_Vmin_pu,delta_Vmax_pu,old_P_sub_kW,new_P_sub_kW,delta_P_sub_kW,label_changed
183,2012-10-16 19:00:00,5726.5625,-462.962962963,0,0.0682178746298,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.999835003651,0.999835027469,1.17893323497,1.1789352334,2.38176314227e-08,1.99843150561e-06,-3241.61375171,-3241.66218298,-0.0484312729272,false
184,2012-10-16 19:30:00,-1585.9375,2537.03703704,0,0.192640382516,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.929720418546,0.929730957393,1.03038042147,1.03038346819,1.05388474214e-05,3.04672049811e-06,377.174258747,376.953644006,-0.220614740563,false
185,2012-10-16 20:00:00,2914.0625,5537.03703704,0,0,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.15573996911,1.15573996911,0,-2.87392332154e-12,-6156.84510183,-6156.84510183,2.80851963907e-09,false
186,2012-10-16 20:30:00,664.0625,-2129.62962963,0,0.166113164648,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.910385516932,0.910387993135,1,1,2.47620325988e-06,0,2783.08190379,2782.90903732,-0.172866465733,false
187,2012-10-16 21:00:00,5164.0625,870.37037037,0,0.132601320803,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.17782188922,1.17782585208,0,3.96286100934e-06,-4107.38486421,-4107.47934427,-0.0944800555972,false
188,2012-10-16 21:30:00,-460.9375,3870.37037037,0,0.106861827688,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.99953038229,0.999530442381,1.08388058236,1.08388193745,6.00906647774e-08,1.35508734123e-06,-2113.56776122,-2113.67248199,-0.104720774392,false
189,2012-10-16 22:00:00,4039.0625,-1129.62962963,0,0.115107995372,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.991902549967,0.99190366952,1.12299461285,1.12299838212,1.11955308513e-06,3.76927165857e-06,-1584.66113111,-1584.75170519,-0.0905740796018,false
190,2012-10-16 22:30:00,1789.0625,1870.37037037,0,0.11685576004,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.08155400393,1.08155836497,0,4.36104168267e-06,-2671.37584829,-2671.47506411,-0.0992158219042,false
191,2012-10-16 23:00:00,6289.0625,4870.37037037,0,0.0818267571554,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.25215680087,1.25215901534,0,2.21446654969e-06,-8394.76946893,-8394.82115401,-0.0516850799813,false
192,2012-10-16 23:30:00,-2289.0625,-129.62962963,0,0.036705252529,CONVERGED,CONVERGED,LOWER_VOLTAGE_VIOLATION,LOWER_VOLTAGE_VIOLATION,0.861614431987,0.861616824152,1,1,2.39216461273e-06,0,3400.22633965,3400.17654748,-0.0497921726092,false
193,2012-10-15 00:00:00,2210.9375,2870.37037037,0,0.0270705851706,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.11096751796,1.11096847869,0,9.60728969268e-07,-4073.54678108,-4073.56864267,-0.0218615892695,false
194,2012-10-15 00:30:00,-39.0625,5870.37037037,0,0.108869895429,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.14425693416,1.1442581479,0,1.2137355625e-06,-4557.43648728,-4557.53449968,-0.0980124006483,false
195,2012-10-15 01:00:00,4460.9375,-1796.2962963,0,0.124428011123,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.981529631288,0.981530822649,1.13435036013,1.13435432543,1.19136103627e-06,3.96529528479e-06,-1598.36810173,-1598.46455803,-0.0964562981803,false
196,2012-10-15 01:30:00,-1164.0625,1203.7037037,0,0.134869522546,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.95007748786,0.950084414065,1.01109420669,1.01109625396,6.92620538456e-06,2.04726593123e-06,501.147882488,500.999138829,-0.14874365857,false
197,2012-10-15 02:00:00,3335.9375,4203.7037037,0,0.0591834386779,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.16231221484,1.16231412576,0,1.91092322077e-06,-6050.11635055,-6050.16007387,-0.0437233161874,false
198,2012-10-15 02:30:00,1085.9375,-796.296296296,0,0.117515343839,CONVERGED,CONVERGED,WITHIN_LIMITS,WITHIN_LIMITS,0.978904221123,0.97890569824,1.02685053276,1.02685535907,1.47711690324e-06,4.82630660503e-06,210.789247383,210.678305481,-0.11094190185,false
199,2012-10-15 03:00:00,5585.9375,2203.7037037,0,0.108046552506,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,1,1,1.21265017696,1.21265326219,0,3.08523437886e-06,-6077.14618105,-6077.21934703,-0.0731659762369,false
200,2012-10-15 03:30:00,-1726.5625,5203.7037037,0,0.0406058777559,CONVERGED,CONVERGED,UPPER_VOLTAGE_VIOLATION,UPPER_VOLTAGE_VIOLATION,0.969499463708,0.969501553534,1.10903300323,1.10903357553,2.0898257368e-06,5.72295770773e-07,-2453.45427099,-2453.4975949,-0.0433239129529,false
